"SiteID","Socket_Type","Socket_Type_Other","Lamp_Type","Lamp_Type_Other","Lamp_Style","Lamp_Quantity","Lamp_Watts","Lamp_Is_Color","Lamp_Temp_Fixed"
"SITE_859","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Reflector / Flood","3","25","No","Fixed"
"SITE_859","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","1","25","No","Fixed"
"SITE_860","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","9","No","Fixed"
"SITE_860","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","17.5","No","Fixed"
"SITE_862","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","90","No","Fixed"
"SITE_862","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","No","Fixed"
"SITE_862","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","1","40","No","Fixed"
"SITE_862","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","10","No","Fixed"
"SITE_862","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","23","No","Fixed"
"SITE_865","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","6","9","Unknown","Fixed"
"SITE_865","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","Unknown","Fixed"
"SITE_865","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","12","Unknown","Fixed"
"SITE_866","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","5","8.3","No","Fixed"
"SITE_868","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","Yes – Single Color","Fixed"
"SITE_868","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","2","4.5","No","Fixed"
"SITE_868","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","13","No","Fixed"
"SITE_868","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","1","0.6","Unknown","Fixed"
"SITE_868","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","5.7","No","Fixed"
"SITE_868","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","No","Fixed"
"SITE_868","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","14","No","Fixed"
"SITE_870","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","13","No","Fixed"
"SITE_870","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","8","No","Fixed"
"SITE_870","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","100","No","Fixed"
"SITE_870","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","150","No","Fixed"
"SITE_873","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","40","No","Fixed"
"SITE_873","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","72","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","5","65","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","60","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","8.8","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","15","18","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","75","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","17.5","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","2","40","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_874","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","7","60","No","Fixed"
"SITE_875","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","4","15","No","Fixed"
"SITE_875","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","12","65","No","Fixed"
"SITE_878","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","13","No","Fixed"
"SITE_878","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","4","11","No","Fixed"
"SITE_878","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","3","60","No","Fixed"
"SITE_882","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","10","9","No","Fixed"
"SITE_883","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","No","Fixed"
"SITE_883","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","14","No","Fixed"
"SITE_884","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_884","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","5.5","No","Fixed"
"SITE_884","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","10.5","No","Fixed"
"SITE_884","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","11","No","Fixed"
"SITE_884","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","1","No","Fixed"
"SITE_886","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","10","No","Fixed"
"SITE_886","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","23","9","No","Fixed"
"SITE_886","Medium Screw Base (Standard)",NA,"LED",NA,"Other","2","4.5","No","Fixed"
"SITE_887","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.5","Unknown","Fixed"
"SITE_887","Integral Fixture",NA,"Halogen",NA,"Other","1","500","No","Fixed"
"SITE_888","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","No","Fixed"
"SITE_888","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","6","75","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","8","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","Yes – Single Color","Fixed"
"SITE_892","Pin Base",NA,"Halogen",NA,"Reflector / Flood","3","50","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","250","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","75","No","Fixed"
"SITE_892","Pin Base",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","20","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","60","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","23","No","Fixed"
"SITE_892","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","2","15","No","Fixed"
"SITE_893","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","100","No","Fixed"
"SITE_893","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","60","No","Fixed"
"SITE_893","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","40","No","Fixed"
"SITE_895","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","10","No","Fixed"
"SITE_896","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","6","25","Yes – Single Color","Fixed"
"SITE_896","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","11","Yes – Single Color","Fixed"
"SITE_896","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","16","72","Yes – Single Color","Fixed"
"SITE_896","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","4","13","Yes – Single Color","Fixed"
"SITE_896","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","Yes – Single Color","Fixed"
"SITE_897","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","53","No","Fixed"
"SITE_897","Integral Fixture",NA,"LED",NA,"Reflector / Flood","1","15","No","Variable"
"SITE_897","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.8","No","Fixed"
"SITE_897","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_898","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","13","No","Fixed"
"SITE_898","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","9","9","No","Fixed"
"SITE_899","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","3","25","No","Fixed"
"SITE_899","Pin Base",NA,"Halogen",NA,"Bullet","2","25","No","Fixed"
"SITE_9","Unknown",NA,"LED",NA,"Reflector / Flood","2","13","No","Fixed"
"SITE_9","Unknown",NA,"LED",NA,"Standard A Lamp","5","13","No","Fixed"
"SITE_9","Unknown",NA,"CFL",NA,"Twist","3","13","No","Fixed"
"SITE_9","Unknown",NA,"Incandescent",NA,"Standard A Lamp","4","60","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","1","40","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Yes – Single Color","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","3","3","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","45","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","15","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","Yes – Single Color","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"CFL",NA,"Standard A Lamp","1","14","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6.5","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","65","No","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Yes – Single Color","Fixed"
"SITE_900","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_901","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","13","11","No","Fixed"
"SITE_901","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","5","9.5","No","Fixed"
"SITE_902","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","1","4","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.9","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","Unknown","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","45","No","Fixed"
"SITE_902","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","Unknown","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","23","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","4","8","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","10.5","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","14","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","10","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","60","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","11","No","Fixed"
"SITE_902","Pin Base",NA,"LED",NA,"Reflector / Flood","1","3","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","13","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","10","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","23","No","Fixed"
"SITE_902","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","3","5","No","Fixed"
"SITE_902","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_905","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_905","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","10","6","No","Fixed"
"SITE_908","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","2.5","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","9.5","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","75","Yes – Single Color","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","75","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","150","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Yes – Single Color","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","4.5","Yes – Single Color","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","7.5","Yes – Single Color","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Yes – Single Color","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","5","No","Fixed"
"SITE_909","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","5","40","No","Fixed"
"SITE_909","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","No","Fixed"
"SITE_909","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","25","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","7.5","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","100","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","1.5","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","65","No","Fixed"
"SITE_909","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.5","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","14","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","23","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","5.5","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","15","No","Unknown"
"SITE_91","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.5","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","11","No","Variable"
"SITE_91","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","7.5","No","Fixed"
"SITE_91","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","3","60","No","Fixed"
"SITE_91","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","14","No","Fixed"
"SITE_910","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","5","7","Unknown","Fixed"
"SITE_910","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","5","Unknown","Fixed"
"SITE_910","Medium Screw Base (Standard)",NA,"LED",NA,"Decorative","3","3","No","Fixed"
"SITE_912","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","7.5","Yes – Color Changing","Unknown"
"SITE_912","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Unknown","1","75","No","Fixed"
"SITE_912","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","75","No","Fixed"
"SITE_912","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.7","No","Fixed"
"SITE_916","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_917","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","15","No","Fixed"
"SITE_917","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","43","No","Fixed"
"SITE_918","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","5","8.3","No","Fixed"
"SITE_918","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_918","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","7","No","Fixed"
"SITE_918","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","17.5","No","Fixed"
"SITE_920","Integral Fixture",NA,"LED",NA,"Integrated","2","13","No","Fixed"
"SITE_929","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","2","4","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","13","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","43","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","14","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","9","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","72","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","10","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","2","5","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","53","No","Fixed"
"SITE_929","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","9","No","Fixed"
"SITE_93","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","10","Yes – Single Color","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Heat Lamp","1","250","Yes – Single Color","Fixed"
"SITE_931","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","3","4","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","10","No","Fixed"
"SITE_931","Small Screw Base (Candelabra)",NA,"LED",NA,"Globe","2","4.5","No","Fixed"
"SITE_931","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","2","3.5","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","5","13","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","4.5","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","18","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","4","14","No","Fixed"
"SITE_931","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_932","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","11","No","Fixed"
"SITE_932","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","250","No","Fixed"
"SITE_932","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_932","Medium Screw Base (Standard)",NA,"CFL",NA,"Globe","1","14","No","Fixed"
"SITE_934","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","100","No","Fixed"
"SITE_934","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","40","No","Fixed"
"SITE_934","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","40","No","Fixed"
"SITE_934","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","75","No","Fixed"
"SITE_934","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_934","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","60","No","Fixed"
"SITE_939","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_939","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","13","No","Fixed"
"SITE_94","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","No","Fixed"
"SITE_94","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","40","No","Fixed"
"SITE_94","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","16","No","Fixed"
"SITE_94","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","100","No","Fixed"
"SITE_94","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","60","No","Fixed"
