"SiteID","RoomID","ApplianceID","Application","Application_Other","Smart_Power_Strip","Power_Strip_Device_Qty","Wifi_Enabled","Room_Type"
"SITE_90","ROOM_46166","APPL_68309","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_90","ROOM_46166","APPL_119446","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_901","ROOM_20910","APPL_97425","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_901","ROOM_29741","APPL_128520","Home Office",NA,"No","6","No","Office"
"SITE_902","ROOM_3245","APPL_25808","Other","Bedroom","No","2","No","Bedroom"
"SITE_902","ROOM_22466","APPL_100996","Home Office",NA,"No","4","No","Family Room"
"SITE_903","ROOM_31175","APPL_92174","Other","Bedroom","No","0","No","Bedroom"
"SITE_903","ROOM_16812","APPL_9388","Entertainment Center",NA,"No","6","No","Family Room"
"SITE_903","ROOM_16812","APPL_5628","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_903","ROOM_36687","APPL_156013","Home Office",NA,"No","3","No","Family Room"
"SITE_903","ROOM_36687","APPL_106212","Home Office",NA,"No","3","No","Family Room"
"SITE_903","ROOM_41309","APPL_4729","Other","General use","No","3","No","Bedroom"
"SITE_905","ROOM_11774","APPL_141072","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_905","ROOM_35822","APPL_164728","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_905","ROOM_22850","APPL_39960","Other","Unknown","No","0","No","Office"
"SITE_905","ROOM_5549","APPL_38050","Other","Bedside","No","4","No","Bedroom"
"SITE_905","ROOM_3547","APPL_60128","Home Office",NA,"Unknown","3","No","Office"
"SITE_905","ROOM_14178","APPL_44938","Other","Unknown","No","0","No","Living Room"
"SITE_905","ROOM_21388","APPL_166290","Other","Air pump","No","1","No","Garage"
"SITE_909","ROOM_11682","APPL_117308","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_909","ROOM_11682","APPL_74748","Other","Living room","No","3","No","Living Room"
"SITE_909","ROOM_11682","APPL_2538","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_909","ROOM_33693","APPL_169795","Other","Bedside","No","3","No","Bedroom"
"SITE_909","ROOM_33693","APPL_103378","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_91","ROOM_8895","APPL_22269","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_91","ROOM_30575","APPL_71204","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_910","ROOM_42897","APPL_17122","Home Office",NA,"No","4","No","Kitchen"
"SITE_911","ROOM_31623","APPL_73760","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_911","ROOM_6196","APPL_147755","Other","Lamp and keyboard","No","3","No","Family Room"
"SITE_911","ROOM_6196","APPL_158420","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_911","ROOM_42104","APPL_32090","Home Office",NA,"No","3","No","Kitchen"
"SITE_911","ROOM_30298","APPL_38108","Home Office",NA,"Unknown","5","No","Office"
"SITE_914","ROOM_39570","APPL_22381","Other","Various lights","No","4","No","Family Room"
"SITE_914","ROOM_4829","APPL_85940","Home Office",NA,"No","6","No","Office"
"SITE_915","ROOM_43572","APPL_9726","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_915","ROOM_43572","APPL_57379","Home Office",NA,"No","6","No","Family Room"
"SITE_915","ROOM_32931","APPL_102145","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_915","ROOM_32931","APPL_23730","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_915","ROOM_32931","APPL_14966","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_916","ROOM_34560","APPL_11223","Other","Fan","No","1","No","Bedroom"
"SITE_916","ROOM_1097","APPL_8111","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_918","ROOM_43130","APPL_36845","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_919","ROOM_32407","APPL_115190","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_919","ROOM_23530","APPL_119376","Other","Kitchen stuff","No","4","No","Kitchen"
"SITE_920","ROOM_16834","APPL_117460","Home Office",NA,"No","3","No","Family Room"
"SITE_920","ROOM_16834","APPL_84364","Home Office",NA,"No","3","No","Family Room"
"SITE_920","ROOM_16834","APPL_44779","Home Office",NA,"No","6","No","Family Room"
"SITE_920","ROOM_17716","APPL_60636","Other","General use","No","2","No","Bedroom"
"SITE_921","ROOM_27426","APPL_159790","Home Office",NA,"No","Unknown","No","Office"
"SITE_922","ROOM_42581","APPL_110879","Other","Bedroom","No","6","No","Bedroom"
"SITE_922","ROOM_37841","APPL_130962","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_922","ROOM_10188","APPL_150663","Other","Kitchen","No","1","No","Kitchen"
"SITE_922","ROOM_10188","APPL_54621","Other","Miscellaneous","No","3","No","Kitchen"
"SITE_923","ROOM_28467","APPL_65253","Home Office",NA,"No","4","No","Office"
"SITE_923","ROOM_11001","APPL_91101","Home Office",NA,"No","2","No","Other"
"SITE_924","ROOM_36570","APPL_106345","Other","Sewing","No","1","No","Mechanical"
"SITE_924","ROOM_4351","APPL_139809","Home Office",NA,"No","2","No","Family Room"
"SITE_924","ROOM_42879","APPL_105329","Other","Living room","No","4","No","Living Room"
"SITE_924","ROOM_42879","APPL_139776","Home Office",NA,"No","6","No","Living Room"
"SITE_924","ROOM_35892","APPL_170358","Other","Bedside","No","3","No","Bedroom"
"SITE_925","ROOM_46545","APPL_96132","Entertainment Center",NA,"No","5","Unknown","Living Room"
"SITE_926","ROOM_7375","APPL_169660","Other","misc","No","4","No","Bedroom"
"SITE_926","ROOM_12123","APPL_68147","Other","misc","No","2","No","Living Room"
"SITE_926","ROOM_974","APPL_87197","Home Office",NA,"No","6","No","Bedroom"
"SITE_926","ROOM_974","APPL_18460","Home Office",NA,"No","4","No","Bedroom"
"SITE_928","ROOM_25360","APPL_130054","Home Office",NA,"No","5","No","Bedroom"
"SITE_928","ROOM_19388","APPL_47609","Other","Bed","No","2","No","Bedroom"
"SITE_928","ROOM_39949","APPL_115157","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_928","ROOM_39949","APPL_166811","Other","Chargers","No","3","No","Living Room"
"SITE_928","ROOM_10308","APPL_66732","Home Office",NA,"No","3","No","Bedroom"
"SITE_928","ROOM_34118","APPL_47369","Home Office",NA,"No","6","No","Bedroom"
"SITE_929","ROOM_36436","APPL_80481","Home Office",NA,"No","4","No","Kitchen"
"SITE_929","ROOM_35943","APPL_38117","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_929","ROOM_37428","APPL_61401","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_929","ROOM_4533","APPL_45813","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_929","ROOM_35943","APPL_52838","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_930","ROOM_14780","APPL_163405","Home Office",NA,"No","6","No","Office"
"SITE_930","ROOM_14780","APPL_41940","Home Office",NA,"No","3","No","Office"
"SITE_930","ROOM_14780","APPL_100104","Home Office",NA,"No","4","No","Office"
"SITE_931","ROOM_29356","APPL_63456","Other","Shop","No","1","No","Garage"
"SITE_932","ROOM_38270","APPL_168425","Home Office",NA,"No","3","No","Office"
"SITE_932","ROOM_39139","APPL_122452","Other","General use","No","5","No","Bedroom"
"SITE_932","ROOM_39139","APPL_153792","Other","General use","No","6","No","Bedroom"
"SITE_932","ROOM_41269","APPL_116006","Entertainment Center",NA,"No","3","No","Kitchen"
"SITE_932","ROOM_35087","APPL_149678","Home Office",NA,"No","2","No","Office"
"SITE_932","ROOM_38270","APPL_90599","Home Office",NA,"No","Unknown","No","Office"
"SITE_933","ROOM_1543","APPL_45410","Home Office",NA,"No","4","No","Office"
"SITE_934","ROOM_29706","APPL_25898","Home Office",NA,"No","5","No","Bedroom"
"SITE_934","ROOM_26846","APPL_22583","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_939","ROOM_11303","APPL_146261","Entertainment Center",NA,"No","1","No","Garage"
"SITE_939","ROOM_28171","APPL_63561","Other","Music","No","2","No","Bedroom"
"SITE_939","ROOM_11913","APPL_106983","Home Office",NA,"No","4","No","Office"
"SITE_942","ROOM_4059","APPL_24890","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_942","ROOM_44505","APPL_41770","Home Office",NA,"No","3","No","Bedroom"
"SITE_942","ROOM_31267","APPL_11977","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_942","ROOM_15206","APPL_131669","Home Office",NA,"No","3","No","Bedroom"
"SITE_943","ROOM_4755","APPL_62547","Other","General use","No","5","No","Office"
"SITE_943","ROOM_4755","APPL_77461","Other","General use","No","0","No","Office"
"SITE_943","ROOM_2523","APPL_41214","Entertainment Center",NA,"No","1","No","Family Room"
"SITE_943","ROOM_29628","APPL_81652","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_944","ROOM_7280","APPL_57976","Other","Bedside","No","5","No","Bedroom"
"SITE_944","ROOM_7280","APPL_23221","Other","Bedside","No","5","No","Bedroom"
"SITE_944","ROOM_42441","APPL_159631","Home Office",NA,"No","5","No","Bedroom"
"SITE_946","ROOM_20719","APPL_164732","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_946","ROOM_8763","APPL_97722","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_947","ROOM_24833","APPL_85996","Home Office",NA,"No","6","No","Office"
"SITE_947","ROOM_24833","APPL_87297","Home Office",NA,"No","5","No","Office"
"SITE_947","ROOM_24833","APPL_57106","Home Office",NA,"No","4","No","Office"
"SITE_948","ROOM_40216","APPL_88285","Entertainment Center",NA,"No","2","No","Dining Room"
"SITE_95","ROOM_5234","APPL_77897","Entertainment Center",NA,"No","7","No","Garage"
"SITE_95","ROOM_8093","APPL_28071","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_95","ROOM_25050","APPL_155255","Other","MISC","No","5","No","Living Room"
"SITE_95","ROOM_34534","APPL_48305","Other","Keurig","No","1","No","Bedroom"
"SITE_95","ROOM_34534","APPL_59714","Other","Bedside table","No","2","No","Bedroom"
"SITE_95","ROOM_2594","APPL_164195","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_95","ROOM_34534","APPL_46224","Other","Bedside table","No","4","No","Bedroom"
"SITE_95","ROOM_25050","APPL_91320","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_95","ROOM_34534","APPL_143494","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_95","ROOM_9565","APPL_53952","Other","Misc","No","4","No","Bedroom"
"SITE_95","ROOM_2594","APPL_152871","Home Office",NA,"No","6","No","Bedroom"
"SITE_95","ROOM_34534","APPL_160111","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_95","ROOM_14163","APPL_85161","Other","PHONE CHARGING STATION","No","4","No","Kitchen"
"SITE_95","ROOM_8093","APPL_168534","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_950","ROOM_40505","APPL_37126","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_950","ROOM_693","APPL_4071","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_950","ROOM_1991","APPL_129284","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_950","ROOM_34585","APPL_167799","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_952","ROOM_26604","APPL_173408","Home Office",NA,"No","3","No","Bedroom"
"SITE_953","ROOM_13847","APPL_157856","Home Office",NA,"No","4","No","Bedroom"
"SITE_956","ROOM_2188","APPL_43885","Home Office",NA,"No","4","No","Office"
"SITE_956","ROOM_2188","APPL_172056","Home Office",NA,"No","4","No","Office"
"SITE_956","ROOM_18128","APPL_30503","Other","BEDROOM","No","5","No","Bedroom"
"SITE_956","ROOM_8120","APPL_91765","Other","BASEMENT","No","3","No","Basement"
"SITE_956","ROOM_8691","APPL_33783","Other","OUTBUILDING","No","4","No","Outbuilding / Addition"
"SITE_957","ROOM_39218","APPL_10154","Home Office",NA,"No","4","No","Office"
"SITE_958","ROOM_1774","APPL_782","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_96","ROOM_44027","APPL_131755","Home Office",NA,"No","3","No","Office"
"SITE_960","ROOM_45348","APPL_85306","Home Office",NA,"No","3","No","Bedroom"
"SITE_960","ROOM_45348","APPL_8571","Home Office",NA,"No","2","No","Bedroom"
"SITE_961","ROOM_19215","APPL_34427","Home Office",NA,"No","5","No","Office"
"SITE_961","ROOM_30327","APPL_150716","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_961","ROOM_817","APPL_96265","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_964","ROOM_2768","APPL_115323","Other","Misc","No","1","No","Living Room"
"SITE_964","ROOM_43395","APPL_10964","Home Office",NA,"No","2","No","Bedroom"
"SITE_965","ROOM_33377","APPL_35625","Home Office",NA,"No","6","No","Office"
"SITE_966","ROOM_21373","APPL_77281","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_966","ROOM_22567","APPL_112163","Home Office",NA,"No","2","No","Bedroom"
"SITE_966","ROOM_22567","APPL_1941","Home Office",NA,"No","4","No","Bedroom"
"SITE_966","ROOM_22567","APPL_57933","Home Office",NA,"No","3","No","Bedroom"
"SITE_966","ROOM_5371","APPL_141658","Other","Miscellaneous","No","1","No","Bedroom"
"SITE_966","ROOM_1866","APPL_167487","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_966","ROOM_41237","APPL_73332","Home Office",NA,"No","1","No","Kitchen"
"SITE_967","ROOM_12330","APPL_54987","Other","Tool bench","No","5","No","Garage"
"SITE_967","ROOM_12330","APPL_60244","Other","By tool bench","No","4","No","Garage"
"SITE_967","ROOM_41064","APPL_37517","Entertainment Center",NA,"Unknown","5","Unknown","Bedroom"
"SITE_967","ROOM_41064","APPL_39636","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_967","ROOM_16163","APPL_70497","Home Office",NA,"No","2","No","Office"
"SITE_967","ROOM_24495","APPL_97412","Entertainment Center",NA,"No","5","No","Family Room"
"SITE_967","ROOM_24495","APPL_51837","Entertainment Center",NA,"No","2","No","Family Room"
"SITE_967","ROOM_24495","APPL_108254","Entertainment Center",NA,"No","2","No","Family Room"
"SITE_967","ROOM_24495","APPL_147574","Other","Miscellaneous","No","2","No","Family Room"
"SITE_967","ROOM_28639","APPL_144243","Entertainment Center",NA,"Unknown","Unknown","No","Basement"
"SITE_968","ROOM_24233","APPL_169833","Home Office",NA,"No","5","No","Office"
"SITE_969","ROOM_5025","APPL_48284","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_969","ROOM_10906","APPL_136127","Other","Phones","No","2","No","Bedroom"
"SITE_969","ROOM_10906","APPL_78477","Home Office",NA,"No","5","No","Bedroom"
"SITE_970","ROOM_4456","APPL_27014","Other","Utility","No","1","No","Laundry"
"SITE_970","ROOM_45553","APPL_85142","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_971","ROOM_22361","APPL_14590","Home Office",NA,"No","4","No","Office"
"SITE_972","ROOM_23416","APPL_110549","Other","General use","No","4","No","Bedroom"
"SITE_974","ROOM_15214","APPL_155636","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_974","ROOM_15214","APPL_53851","Other","Living room","No","2","No","Living Room"
"SITE_974","ROOM_15214","APPL_44269","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_974","ROOM_9659","APPL_46682","Other","Bedroom","No","4","No","Bedroom"
"SITE_976","ROOM_43250","APPL_9534","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_977","ROOM_26186","APPL_6352","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_977","ROOM_26186","APPL_23151","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_977","ROOM_22951","APPL_91753","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_977","ROOM_19825","APPL_42733","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_978","ROOM_42149","APPL_160074","Other","Misc","No","0","No","Bedroom"
"SITE_978","ROOM_19666","APPL_26830","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_978","ROOM_19666","APPL_72851","Other","Misc","No","1","No","Living Room"
"SITE_978","ROOM_39934","APPL_169677","Other","Internet","No","1","No","Kitchen"
"SITE_979","ROOM_46524","APPL_138674","Other","Unknown","No","0","No","Living Room"
"SITE_979","ROOM_43910","APPL_51948","Other","Bedside","No","1","No","Bedroom"
"SITE_979","ROOM_21752","APPL_101284","Other","Candle","No","1","No","Bedroom"
"SITE_980","ROOM_5289","APPL_124378","Home Office",NA,"No","3","No","Office"
"SITE_980","ROOM_5289","APPL_124274","Home Office",NA,"No","5","No","Office"
"SITE_982","ROOM_43194","APPL_16498","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_983","ROOM_42320","APPL_156771","Other","Miscellaneous","No","4","No","Kitchen"
"SITE_985","ROOM_21502","APPL_113877","Other","Living room","No","2","No","Living Room"
"SITE_986","ROOM_25400","APPL_90410","Other","Bedroom","No","2","No","Bedroom"
"SITE_987","ROOM_18331","APPL_126275","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_987","ROOM_13336","APPL_114287","Home Office",NA,"No","4","No","Dining Room"
"SITE_987","ROOM_4662","APPL_173382","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_987","ROOM_13336","APPL_33445","Home Office",NA,"No","Unknown","No","Dining Room"
"SITE_989","ROOM_16041","APPL_14717","Other","General use","No","1","No","Bedroom"
"SITE_989","ROOM_6007","APPL_30996","Home Office",NA,"No","4","No","Living Room"
"SITE_989","ROOM_6007","APPL_18452","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_989","ROOM_3912","APPL_991","Other","General use","No","1","No","Living Room"
"SITE_989","ROOM_17073","APPL_12802","Home Office",NA,"No","4","No","Bedroom"
"SITE_989","ROOM_17073","APPL_95212","Other","General use","No","1","No","Bedroom"
"SITE_989","ROOM_5662","APPL_30060","Other","General use","No","4","No","Dining Room"
"SITE_99","ROOM_28605","APPL_43382","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_99","ROOM_28605","APPL_19005","Entertainment Center",NA,"Yes","3","No","Bedroom"
"SITE_990","ROOM_44226","APPL_125090","Other","Chargers","No","4","No","Bedroom"
"SITE_990","ROOM_14209","APPL_1216","Home Office",NA,"No","4","No","Bedroom"
"SITE_990","ROOM_2085","APPL_17147","Home Office",NA,"No","5","No","Family Room"
"SITE_991","ROOM_42298","APPL_15978","Other","Powered couch and some lamps","No","3","No","Living Room"
"SITE_991","ROOM_18954","APPL_64753","Home Office",NA,"No","6","No","Office"
"SITE_995","ROOM_45568","APPL_119697","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_995","ROOM_22761","APPL_20938","Other","Lights","No","1","No","Dining Room"
"SITE_995","ROOM_559","APPL_136971","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_995","ROOM_46616","APPL_66868","Home Office",NA,"No","4","No","Bedroom"
"SITE_995","ROOM_44736","APPL_29326","Other","Lights","No","3","No","Bedroom"
"SITE_997","ROOM_12988","APPL_14891","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_999","ROOM_5476","APPL_127842","Home Office",NA,"No","2","No","Office"
"SITE_999","ROOM_3049","APPL_115633","Home Office",NA,"No","2","No","Bedroom"
"SITE_3045","ROOM_20454","APPL_118344","Home Office",NA,"No","5","No","Living Room"
"SITE_3045","ROOM_20454","APPL_107713","Home Office",NA,"No","1","No","Living Room"
"SITE_3045","ROOM_20454","APPL_7690","Home Office",NA,"No","1","No","Living Room"
"SITE_3045","ROOM_20454","APPL_26791","Home Office",NA,"No","5","No","Living Room"
"SITE_3046","ROOM_43988","APPL_144879","Entertainment Center",NA,"No","2","No","Living Room"
