"SiteID","Interior_or_Exterior","Door_Type","Door_Construction","Door_Mechanism","Door_Window_Type","Door_Window_Type_Other","Door_Height_Inches","Door_Width_Inches","Door_Dimensions_Are_Estimated","Door_Area","Door_U_Value","Door_UA"
"SITE_1219","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1219","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853","27.4855555555556"
"SITE_1219","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853","27.4855555555556"
"SITE_1219","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1219","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_122","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_122","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_122","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1220","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1220","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1220","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1221","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_1221","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1221","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1222","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1222","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1222","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1223","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1223","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1223","Exterior","Unknown","Unknown","Unknown","Unknown",NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"SITE_1223","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1224","Exterior","Wood Solid Core","Single","Hinge","None",NA,"96","36","Measured or Known","3456","0.4","9.6"
"SITE_1224","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1224","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_1225","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1225","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1225","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1226","Exterior","Metal","Single","Hinge","None",NA,"80","36","Unknown","2880","1.22666666666666","24.5333333333332"
"SITE_1226","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"70","58","Measured or Known","4060","0.853333333333333","24.0592592592593"
"SITE_1227","Exterior","Wood Hollow","Single","Hinge","Decorative window (arch, etc.)",NA,"80","32","Measured or Known","2560","0.45","8"
"SITE_1227","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1228","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1228","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1229","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1229","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853333333333333","27.4962962962963"
"SITE_123","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"72","60","Measured or Known","4320","0.853333333333333","25.6"
"SITE_123","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_123","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"72","60","Measured or Known","4320","0.853333333333333","25.6"
"SITE_123","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1230","Exterior","Fiberglass","Single","Hinge","None",NA,"80","31","Measured or Known","2480","0.853333333333333","14.6962962962963"
"SITE_1230","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"77","59","Measured or Known","4543","0.853","26.9109652777778"
"SITE_1230","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1231","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1232","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Unknown","2880","0.4","8"
"SITE_1232","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"77","58","Measured or Known","4466","0.853","26.4548472222222"
"SITE_1232","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1232","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"75","58","Measured or Known","4350","0.853","25.7677083333333"
"SITE_1233","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"78","68","Measured or Known","5304","0.4","14.7333333333333"
"SITE_1233","Exterior","Wood Solid Core","Double","Hinge","Decorative window (arch, etc.)",NA,"82","65","Measured or Known","5330","0.4","14.8055555555556"
"SITE_1233","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1234","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1234","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1234","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853","27.4855555555556"
"SITE_1235","Exterior","Wood Hollow","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.45","9"
"SITE_1235","Exterior","Wood Solid Core","Double","Hinge","Half window",NA,"80","72","Measured or Known","5760","0.4","16"
"SITE_1235","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"82","36","Measured or Known","2952","0.4","8.2"
"SITE_1235","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","34","Measured or Known","2720","0.4","7.55555555555556"
"SITE_1236","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1236","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","0.853","34.12"
"SITE_1236","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1236","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1237","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1237","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1237","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1238","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","31","Measured or Known","2480","0.853333333333333","14.6962962962963"
"SITE_1238","Exterior","Fiberglass","Double","Hinge","> 80% window (glass French door)",NA,"78","60","Measured or Known","4680","0.853333333333333","27.7333333333333"
"SITE_1238","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1239","Exterior","Metal","Single","Hinge","None",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1239","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1239","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","1.22666666666666","49.0666666666664"
"SITE_1239","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","1.22666666666666","49.0666666666664"
"SITE_1239","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_124","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_124","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853","33.1722222222222"
"SITE_124","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"80","60","Measured or Known","4800","1.22666666666666","40.8888888888887"
"SITE_1240","Exterior","Metal","Single","Slider","None",NA,"80","208","Measured or Known","16640","1.22666666666666","141.748148148147"
"SITE_1240","Exterior","Metal","Single","Hinge","None",NA,"80","36","Unknown","2880","1.22666666666666","24.5333333333332"
"SITE_1240","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","34","Measured or Known","2720","1.22666666666666","23.1703703703702"
"SITE_1240","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","0.4","16"
"SITE_1240","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1241","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1241","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","96","Measured or Known","7680","0.853","45.4933333333333"
"SITE_1241","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1242","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1243","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1243","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1244","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1244","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1244","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1244","Exterior","Wood Solid Core","Single","Hinge","None",NA,"85","35","Measured or Known","2975","0.4","8.26388888888889"
"SITE_1245","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1245","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","70","Unknown","5460","0.853333333333333","32.3555555555555"
"SITE_1245","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1245","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","27","Measured or Known","2160","0.4","6"
"SITE_1245","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1246","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1246","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1246","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1246","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1247","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1247","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1248","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"78","30","Measured or Known","2340","0.4","6.5"
"SITE_1248","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1248","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1248","Exterior","Unknown","Unknown","Unknown","Unknown",NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"
"SITE_1248","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1248","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1249","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","33","Measured or Known","2640","0.853333333333333","15.6444444444444"
"SITE_1249","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
