"SiteID","RoomID","WaterDetail_ID","Room_Type","Fixture_Type","Rated_GPM","Primary_Shower","Usage"
"SITE_523","ROOM_36386","APPL_36565","Kitchen","Faucet","1.5",NA,NA
"SITE_524","ROOM_16272","APPL_77739","Kitchen","Faucet","Unknown",NA,NA
"SITE_524","ROOM_17874","APPL_97360","Bathroom","Faucet","Unknown",NA,NA
"SITE_524","ROOM_11425","APPL_59063","Bathroom","Faucet","Unknown",NA,NA
"SITE_524","ROOM_11425","APPL_63235","Bathroom","Bathtub","Unknown","Primary","Daily / Almost Daily"
"SITE_525","ROOM_42056","APPL_11890","Laundry","Faucet","Unknown",NA,NA
"SITE_525","ROOM_26308","APPL_24912","Kitchen","Faucet","Unknown",NA,NA
"SITE_525","ROOM_41515","APPL_44710","Bathroom","Faucet","Unknown",NA,NA
"SITE_525","ROOM_41515","APPL_4444","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year or less"
"SITE_525","ROOM_35548","APPL_76031","Bathroom","Faucet","Unknown",NA,NA
"SITE_525","ROOM_41768","APPL_7423","Bathroom","Faucet","1.2",NA,NA
"SITE_525","ROOM_41768","APPL_7726","Bathroom","Faucet","1.2",NA,NA
"SITE_525","ROOM_41768","APPL_148637","Bathroom","Bathtub","Unknown","Secondary","A few times per year or less"
"SITE_525","ROOM_41768","APPL_145440","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_527","ROOM_28394","APPL_99644","Laundry","Faucet","1.5",NA,NA
"SITE_527","ROOM_35728","APPL_32695","Bathroom","Faucet","1.5",NA,NA
"SITE_527","ROOM_35728","APPL_4349","Bathroom","Faucet","2",NA,NA
"SITE_527","ROOM_35728","APPL_145540","Bathroom","Shower","Unknown","All used about the same","Daily / Almost Daily"
"SITE_527","ROOM_4280","APPL_153796","Bathroom","Faucet","Unknown",NA,NA
"SITE_527","ROOM_4280","APPL_151857","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","All used about the same","Daily / Almost Daily"
"SITE_527","ROOM_33475","APPL_4279","Kitchen","Faucet","1.5",NA,NA
"SITE_528","ROOM_14695","APPL_91135","Kitchen","Faucet","1.8",NA,NA
"SITE_528","ROOM_4645","APPL_35299","Bathroom","Faucet","2.2",NA,NA
"SITE_528","ROOM_4645","APPL_44930","Bathroom","Shower","2.2","Secondary","A few times per year or less"
"SITE_528","ROOM_27689","APPL_107065","Bathroom","Faucet","2.2",NA,NA
"SITE_528","ROOM_27689","APPL_43821","Bathroom","Shower / Bathtub combo with Diverter Valve","2.2","Primary","Daily / Almost Daily"
"SITE_529","ROOM_45864","APPL_169634","Entry/Entryway","Faucet","Unknown",NA,NA
"SITE_529","ROOM_18879","APPL_117772","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","All used about the same","Daily / Almost Daily"
"SITE_529","ROOM_18879","APPL_102878","Bathroom","Faucet","2",NA,NA
"SITE_529","ROOM_46560","APPL_13754","Bathroom","Faucet","2",NA,NA
"SITE_529","ROOM_46560","APPL_20676","Bathroom","Shower","Unknown","All used about the same","Daily / Almost Daily"
"SITE_529","ROOM_44385","APPL_58958","Kitchen","Faucet","Unknown",NA,NA
"SITE_53","ROOM_14334","APPL_71337","Bathroom","Faucet","1.5",NA,NA
"SITE_53","ROOM_14334","APPL_5654","Bathroom","Shower / Bathtub combo with Diverter Valve","1.5","All used about the same","Daily / Almost Daily"
"SITE_53","ROOM_39819","APPL_126996","Bedroom","Faucet","Unknown",NA,NA
"SITE_53","ROOM_39819","APPL_152921","Bedroom","Shower","2.5","All used about the same","Daily / Almost Daily"
"SITE_53","ROOM_5865","APPL_137732","Bathroom","Faucet","2.2",NA,NA
"SITE_53","ROOM_5865","APPL_123219","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","All used about the same","Daily / Almost Daily"
"SITE_53","ROOM_25223","APPL_109900","Kitchen","Faucet","1.5",NA,NA
"SITE_53","ROOM_1068","APPL_75568","Laundry","Faucet","Unknown",NA,NA
"SITE_53","ROOM_21712","APPL_46869","Bathroom","Faucet","Unknown",NA,NA
"SITE_531","ROOM_18010","APPL_74179","Kitchen","Faucet","Unknown",NA,NA
"SITE_531","ROOM_22807","APPL_64249","Bathroom","Faucet","1.5",NA,NA
"SITE_531","ROOM_22807","APPL_27192","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Secondary","A few times per month"
"SITE_531","ROOM_20849","APPL_6697","Bathroom","Faucet","1.5",NA,NA
"SITE_531","ROOM_20849","APPL_82334","Bathroom","Shower","2","Primary","Daily / Almost Daily"
"SITE_532","ROOM_42384","APPL_144916","Bathroom","Faucet","Unknown",NA,NA
"SITE_532","ROOM_42384","APPL_103627","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Secondary","A few times per year or less"
"SITE_532","ROOM_15638","APPL_101236","Kitchen","Faucet","Unknown",NA,NA
"SITE_532","ROOM_39512","APPL_164938","Kitchen","Faucet","1.5",NA,NA
"SITE_532","ROOM_27008","APPL_88658","Bathroom","Faucet","Unknown",NA,NA
"SITE_532","ROOM_27008","APPL_71710","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Secondary","A few times per week"
"SITE_532","ROOM_36754","APPL_74256","Bathroom","Faucet","Unknown",NA,NA
"SITE_532","ROOM_36754","APPL_21557","Bathroom","Shower","2.5","Primary","A few times per week"
"SITE_533","ROOM_12922","APPL_115909","Kitchen","Faucet","2",NA,NA
"SITE_533","ROOM_14677","APPL_130646","Bathroom","Faucet","2.2",NA,NA
"SITE_533","ROOM_14677","APPL_82874","Bathroom","Shower / Bathtub combo with Diverter Valve","2.2","Secondary","A few times per month"
"SITE_533","ROOM_12432","APPL_15005","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_533","ROOM_12432","APPL_152998","Bathroom","Faucet","1.5",NA,NA
"SITE_534","ROOM_20963","APPL_118217","Kitchen","Faucet","Unknown",NA,NA
"SITE_534","ROOM_919","APPL_112620","Bathroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_40280","APPL_71169","Dining Room","Faucet","Unknown",NA,NA
"SITE_534","ROOM_38538","APPL_111008","Bathroom","Faucet","1.5",NA,NA
"SITE_534","ROOM_38538","APPL_21533","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Unknown",NA
"SITE_534","ROOM_14535","APPL_55058","Mechanical","Faucet","1.5",NA,NA
"SITE_534","ROOM_18305","APPL_67816","Bathroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_18305","APPL_95899","Bathroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_18305","APPL_106308","Bathroom","Bathtub","Unknown","Unknown","A few times per year or less"
"SITE_534","ROOM_18305","APPL_99085","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_534","ROOM_17375","APPL_101148","Laundry","Faucet","Unknown",NA,NA
"SITE_534","ROOM_246","APPL_57269","Bathroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_246","APPL_23447","Bathroom","Shower","Unknown","Unknown","A few times per month"
"SITE_534","ROOM_246","APPL_81347","Bathroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_24015","APPL_66915","Other","Shower","Unknown","Unknown",NA
"SITE_534","ROOM_7952","APPL_96247","Bedroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_4841","APPL_42716","Bathroom","Faucet","Unknown",NA,NA
"SITE_534","ROOM_4841","APPL_104575","Bathroom","Shower","1.8","Secondary","Daily / Almost Daily"
"SITE_534","ROOM_16572","APPL_51674","Garage","Bathtub","Unknown","Unknown",NA
"SITE_535","ROOM_25929","APPL_70526","Kitchen","Faucet","2",NA,NA
"SITE_535","ROOM_33835","APPL_99040","Bathroom","Faucet","1",NA,NA
"SITE_535","ROOM_33835","APPL_114189","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_536","ROOM_46620","APPL_55375","Bathroom","Faucet","Unknown",NA,NA
"SITE_536","ROOM_46620","APPL_169317","Bathroom","Faucet","Unknown",NA,NA
"SITE_536","ROOM_46620","APPL_77312","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_536","ROOM_46620","APPL_37275","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_536","ROOM_42619","APPL_149981","Kitchen","Faucet","Unknown",NA,NA
"SITE_536","ROOM_19312","APPL_90799","Bathroom","Faucet","Unknown",NA,NA
"SITE_536","ROOM_8393","APPL_113063","Laundry","Faucet","Unknown",NA,NA
"SITE_536","ROOM_35041","APPL_147525","Bathroom","Faucet","Unknown",NA,NA
"SITE_536","ROOM_35041","APPL_148371","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per week"
"SITE_537","ROOM_42204","APPL_165402","Laundry","Faucet","1.5",NA,NA
"SITE_537","ROOM_30462","APPL_145562","Kitchen","Faucet","1.5",NA,NA
"SITE_537","ROOM_24319","APPL_150144","Bathroom","Faucet","1.5",NA,NA
"SITE_537","ROOM_24319","APPL_49586","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Secondary","Daily / Almost Daily"
"SITE_537","ROOM_46724","APPL_68133","Bathroom","Faucet","1.5",NA,NA
"SITE_537","ROOM_46724","APPL_132498","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_537","ROOM_22660","APPL_141421","Bathroom","Faucet","1.5",NA,NA
"SITE_537","ROOM_22660","APPL_96896","Bathroom","Shower","2.5","All used about the same","Daily / Almost Daily"
"SITE_538","ROOM_1094","APPL_86573","Kitchen","Faucet","Unknown",NA,NA
"SITE_538","ROOM_45292","APPL_89525","Bathroom","Faucet","2.2","Primary",NA
"SITE_538","ROOM_933","APPL_63979","Laundry","Faucet","Unknown",NA,NA
"SITE_538","ROOM_43704","APPL_42714","Bathroom","Faucet","2.2",NA,NA
"SITE_538","ROOM_43704","APPL_54354","Bathroom","Faucet","2.2",NA,NA
"SITE_538","ROOM_43704","APPL_84102","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_538","ROOM_23194","APPL_97843","Bathroom","Faucet","Unknown",NA,NA
"SITE_538","ROOM_23194","APPL_17810","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_538","ROOM_1794","APPL_170881","Bathroom","Faucet","Unknown",NA,NA
"SITE_538","ROOM_1794","APPL_50235","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","Daily / Almost Daily"
"SITE_539","ROOM_46437","APPL_59900","Kitchen","Faucet","1.5",NA,NA
"SITE_539","ROOM_5554","APPL_109976","Bathroom","Faucet","1.5",NA,NA
"SITE_539","ROOM_5554","APPL_82225","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_539","ROOM_33165","APPL_89177","Bathroom","Faucet","1.5",NA,NA
"SITE_539","ROOM_33165","APPL_84725","Bathroom","Shower","2","Primary","Daily / Almost Daily"
"SITE_539","ROOM_27122","APPL_55321","Bathroom","Faucet","1",NA,NA
"SITE_539","ROOM_27122","APPL_103901","Bathroom","Shower","2","Primary","Daily / Almost Daily"
"SITE_54","ROOM_14277","APPL_11720","Bathroom","Faucet","Unknown",NA,NA
"SITE_54","ROOM_14277","APPL_88715","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per year"
"SITE_54","ROOM_7315","APPL_63721","Bathroom","Faucet","Unknown",NA,NA
"SITE_54","ROOM_7315","APPL_24284","Bathroom","Shower","Unknown","Primary","A few times per week"
"SITE_54","ROOM_39980","APPL_36933","Kitchen","Faucet","2.2",NA,NA
"SITE_54","ROOM_1073","APPL_155554","Garage","Faucet","Unknown",NA,NA
"SITE_540","ROOM_45822","APPL_35226","Bathroom","Faucet","1.2",NA,NA
"SITE_540","ROOM_45822","APPL_155020","Bathroom","Faucet","1.2",NA,NA
"SITE_540","ROOM_45822","APPL_46145","Bathroom","Shower","2.5","Primary","Daily / Almost Daily"
"SITE_540","ROOM_45822","APPL_27659","Bathroom","Bathtub","Unknown","Primary","A few times per week"
"SITE_540","ROOM_36788","APPL_126597","Bathroom","Faucet","Unknown",NA,NA
"SITE_540","ROOM_36788","APPL_155646","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Secondary","A few times per month"
"SITE_541","ROOM_22408","APPL_30534","Kitchen","Faucet","1.5",NA,NA
"SITE_541","ROOM_13643","APPL_172354","Bathroom","Faucet","1.8",NA,NA
"SITE_541","ROOM_38952","APPL_70209","Bathroom","Faucet","2.2",NA,NA
"SITE_541","ROOM_38952","APPL_137245","Bathroom","Shower / Bathtub combo with Diverter Valve","2.5","Secondary","A few times per month"
"SITE_541","ROOM_4556","APPL_67344","Bathroom","Faucet","2",NA,NA
"SITE_541","ROOM_4556","APPL_79824","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_542","ROOM_12830","APPL_78567","Bedroom","Faucet","1.5",NA,NA
"SITE_542","ROOM_35435","APPL_161841","Laundry","Faucet","2.5",NA,NA
"SITE_542","ROOM_24139","APPL_74834","Bathroom","Faucet","Unknown",NA,NA
"SITE_542","ROOM_24139","APPL_135909","Bathroom","Faucet","Unknown",NA,NA
"SITE_542","ROOM_24139","APPL_70614","Bathroom","Shower / Bathtub combo with Diverter Valve","Unknown","Secondary","A few times per month"
"SITE_542","ROOM_42675","APPL_7185","Bathroom","Faucet","Unknown",NA,NA
"SITE_542","ROOM_42675","APPL_123545","Bathroom","Shower","Unknown","Primary","Daily / Almost Daily"
"SITE_543","ROOM_29371","APPL_105734","Outbuilding / Addition","Faucet","1.8",NA,NA
"SITE_543","ROOM_29371","APPL_30255","Outbuilding / Addition","Shower","1.8","Secondary","Daily / Almost Daily"
"SITE_543","ROOM_28327","APPL_19930","Kitchen","Faucet","1.8",NA,NA
"SITE_543","ROOM_28658","APPL_41930","Bathroom","Faucet","1.8",NA,NA
"SITE_543","ROOM_28658","APPL_104763","Bathroom","Shower / Bathtub combo with Diverter Valve","2","Primary","Daily / Almost Daily"
"SITE_544","ROOM_46294","APPL_79868","Bathroom","Faucet","Unknown",NA,NA
