HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NHSLDMEM,ANSWERHH,HOUSEHLD,HHSEX,ZHHSEX,HHAGE1,ZHHAGE,EMPLOYHH,ZEMPLYHH,ANSWER02,KIN02,ZKIN02,YEAR02,ZYEARS02,ANSWER03,KIN03,ZKIN03,YEAR03,ZYEARS03,ANSWER04,KIN04,ZKIN04,YEAR04,ZYEARS04,ANSWER05,KIN05,ZKIN05,YEAR05,ZYEARS05,ANSWER06,KIN06,ZKIN06,YEAR06,ZYEARS06,ANSWER07,KIN07,ZKIN07,YEAR07,ZYEARS07,ANSWER08,KIN08,ZKIN08,YEAR08,ZYEARS08,ANSWER09,KIN09,YEAR09,ANSWER10,KIN10,YEAR10,ANSWER11,KIN11,YEAR11,ANSWER12,KIN12,YEAR12,DRIVEMON,ZDRIVEMO,DRIVECAR,ZDRIVECA,VEHICLES,ZVEHICLE,GRADHH,ZGRADHH,MARRIED,ZMARRIED,SDESCENT,ZSDESCEN,ORIGIN,ZORIGIN,WAGES,ZWAGES,SELFHIRE,ZSELFHIR,SSECURTY,ZSSECURT,PENSIONS,ZPENSION,FSTAMPS,ZFSTAMPS,AFDC,ZAFDC,UNEMPLOY,ZUNEMPLO,SSI,ZSSI,OTHERAID,ZOTHERAI,MONEYPY,ZMONEYPY,INC45PLU,SPOUSE,SPSEX,SPAGE,EMPLOYSP,NYR0012,NYR1320,NYR2133,NYR3464,NYR6595,FAMILY
5443, 20749,9,3,5,0,1071, 4695,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 4,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,0,2,0,2,0,5
5444,  7682,9,1,2,0,1683, 4239,2, 2,1,1,1,0,*,0,0,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0, 0,0,0,1,1,0,2
5445,  6441,9,3,6,0,1550, 4471,3, 2,1,1,1,0,*,0,1,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,16,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0, 0,0,0,0,2,0,2
5446,  4989,9,2,3,0, 457, 7943,2, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,15,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,0,0, 0,1,0,0,1,0,2
5447, 13670,9,1,2,1,1316, 4737,5, 6,1,1,2,0,*,0,1,0,0, 6,0,*,0,0,21,0,*,0,0,21,0,*,0,0,21,0,*,0,0,21,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0, 0,2,0,2,2,0,3
5448,  7914,9,2,4,0, 278, 8453,2, 5,1,1,1,0,*,0,2,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,2,*,11,2,1,0,2,0,5
5449,  4094,9,4,9,2, 942, 3371,4, 4,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,13,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,11,0,9,1,2,*,10,2,0,1,1,0,5
5450, 16251,9,3,5,0,2620, 2323,1, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,9,1,2,*,10,2,0,2,0,0,5
5451,  4616,9,2,3,0,1406, 5327,4, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,18,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,1,*,10,0,0,0,0,2,4
5452, 20073,9,3,5,0, 868, 5574,2, 4,0,1,2,0,*,0,0,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 4,0,1,0, 3,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,9,1,2,*,12,0,2,0,1,1,5
5453, 12622,9,1,2,0,1189, 5285,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,11,1,1,0,2,0,5
5454, 18549,9,3,5,4,3097,  594,2, 5,1,1,2,0,*,0,1,0,0,51,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,12,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,9,1,2,*,10,3,0,2,0,0,5
5455,  7918,9,3,6,0,2577, 1604,2, 2,1,1,1,0,*,0,2,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0, 5,0,9,1,2,*,10,0,0,0,0,2,4
5456,  5121,9,2,3,0, 721, 6432,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0, 9,0,9,0,0,0, 0,0,0,0,0,1,1
5457, 12739,9,4,9,0, 145, 7217,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0, 8,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 8,0,9,0,0,0, 0,0,0,0,0,1,1
5458,  9942,9,3,5,0,1644, 3418,2, 2,0,1,2,0,*,0,0,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0, 4,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 7,0,9,1,1,*,10,0,0,0,0,2,4
5459, 23615,9,3,5,4,2504, 1478,2, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0, 0,0,0,0,1,0,1
5460, 14512,9,3,5,0,1951, 2673,3, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 2,0,18,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0, 0,0,0,0,1,0,1
5461, 20487,9,4,9,2, 248, 2282,4, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,2,*,10,0,0,0,0,2,4
5462,  3606,9,1,2,0, 903, 5686,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,9,1,2,*,10,1,1,0,2,0,5
5463, 18597,9,4,9,2, 634, 1140,5, 3,1,1,1,0,*,0,0,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,12,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, 5,0,9,0,0,0, 0,2,0,1,0,0,3
5464, 27451,9,2,3,0,1004, 5748,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0, 0,0,0,0,0,1,1
5465, 22641,9,2,4,0,1141, 5629,3, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,1,1,*,11,0,0,2,0,0,4
5466, 18447,9,4,9,0, 203, 4883,2, 2,1,1,1,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,1,2,*,11,0,0,0,2,0,4
5467, 21565,9,3,7,3,3026, 2058,2, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,9,0,0,0, 0,0,0,0,1,0,1
5468, 16528,9,2,4,0,1410, 5141,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,11,2,0,1,1,0,5
5469, 28717,9,4,9,2, 571, 2655,4, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,9,1,2,*,11,2,0,2,0,0,5
5470, 23231,9,2,3,0,1277, 5451,5, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,14,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0, 0,0,0,1,0,0,1
5471, 11172,9,1,2,0, 941, 5825,2, 5,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,1,2,*,10,3,0,2,0,0,5
5472, 17964,9,2,3,0, 628, 6594,2, 2,1,1,1,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,2,*,11,0,0,2,0,0,4
5473, 10902,9,3,6,0,1550, 3287,1, 3,1,1,1,0,*,1,0,1,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,1,0,0,99,0, 8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0, 2,0,9,0,0,0, 0,2,0,1,0,0,3
5474,  9008,9,1,2,1, 361, 7662,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,1,1,*,12,0,0,0,2,0,4
5475,  8345,9,2,4,0, 573, 7648,4, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 9,0,9,1,1,*,12,0,0,0,2,0,4
5476, 10380,9,3,7,3,2748, 2612,2, 1,1,1,1,0,*,0,2,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,11,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,12,1,7,0,0,0, 0,0,0,0,1,0,1
5477, 13670,9,1,2,1,1464, 4632,5, 5,1,1,1,0,*,0,0,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,12,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, 2,0,9,0,0,0, 0,2,2,0,1,0,3
5478, 14692,9,3,6,0,1390, 4563,2, 2,0,1,2,0,*,0,1,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,1,*,12,0,0,0,2,0,4
5479,  4581,9,2,3,0, 679, 6872,1, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,16,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0, 0,0,0,0,1,0,1
5480, 27749,9,4,9,2, 335, 2827,4, 3,1,1,1,0,*,0,0,0,0,41,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,17,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, 8,0,9,0,0,0, 0,0,0,1,2,0,3
5481, 11667,9,3,6,0,1529, 3566,2, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,9,1,1,*,12,2,0,2,0,0,5
5482, 19637,9,2,3,0, 724, 6719,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,12,1,0,1,1,0,5
5483,  3487,9,3,6,0,3020, 1343,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,1,*,10,0,0,0,1,1,4
5484, 29265,9,3,5,0,1416, 4721,2, 3,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,1,2,*,12,0,1,0,2,0,5
5485,  6944,9,4,8,0, 744, 5829,2, 4,1,1,1,0,*,0,0,0,0, 3,0,*,0,0, 4,0,*,0,0, 4,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,12,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0, 6,0,9,0,0,0, 0,2,1,0,1,0,3
5486,  6607,9,3,5,4,3044, 1042,2, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,18,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0, 0,0,0,0,1,0,1
5487, 11550,9,4,8,0,  72, 7998,2, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,2,*,11,2,0,2,0,0,5
5488,  3900,9,3,5,0,1255, 5054,3, 2,1,1,1,0,*,0,2,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0, 0,0,0,1,0,1,2
5489, 13017,9,4,8,0, 381, 6979,5, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,16,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0, 0,0,0,0,1,0,1
5490, 10406,9,4,9,2, 809,  906,4, 5,1,1,2,0,*,0,2,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,0,0,99,0,11,0,5,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0, 5,0,9,1,2,*,10,3,0,2,0,0,5
5491,  4332,9,4,9,2, 117, 5978,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,15,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,1,*,10,0,0,0,0,2,4
5492, 11630,9,3,5,0,2338, 2590,2, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,18,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0, 0,0,0,0,1,0,1
5493,  4156,9,2,3,0, 840, 6591,1, 2,1,1,1,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,2,*,11,0,0,0,2,0,4
5494,  7692,9,3,5,0,1860, 3533,2, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,2,*,11,2,0,2,0,0,5
5495, 24383,9,4,9,2, 615, 2578,2, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 4,0,13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,12,0,2,0,2,0,5
5496,  5009,9,3,5,4,2414, 1524,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0, 8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,9,1,1,*,10,0,0,0,0,2,4
5497, 20031,9,3,5,0, 896, 5421,2, 2,0,1,2,0,*,0,0,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,9,1,1,*,10,0,0,0,0,2,4
5498,  7067,9,3,5,4,3278,  520,2, 3,1,1,1,0,*,0,1,0,0,41,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0, 0,1,0,2,0,0,3
5499, 20487,1,4,9,2, 340, 1901,4, 7,1,1,1,0,*,0,0,0,0,21,0,*,0,0,21,0,*,0,0, 3,0,*,0,0,21,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0, 8,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,0,9,0,0,0, 0,4,1,2,0,0,3
