HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,KAVALKER,PERIODKR,ORIGKERQ,SCALEKER,ORIGKRC,ORIGKERS,KAVALEL,PERIODEL,ORIGELQ,SCALEEL,ORIGELC,ORIGELS,BEGINELR,ENDELR,KAVALNG,PERIODNG,ORIGNGQ,SCALENG,ORIGNGC,ORIGNGS,BEGINNGR,ENDNGR,KAVALFO,PERIODFO,ORIGFOQ,SCALEFO,ORIGFOC,ORIGFOS,TYPEFO1,TYPEFO2,KAVALPG,PERIODLP,ORIGLPQ,SCALELP,ORIGLPC,ORIGLPS,TYPELP1,TYPELP2 
4294, 19943,9,3,5,0,1531, 3728,2,1,1,3,1,4,15,1,1,1,1,1,11,1,1,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4295,  6615,9,1,2,1,1261, 4775,5,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
4296, 10478,9,1,2,0,1127, 5536,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
4297, 14566,9,3,6,0,1705, 3086,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4298, 12602,9,4,9,0, 114, 4759,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4299, 13499,9,1,1,0, 642, 5901,1,3,5,8,0,3,41,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,41,9,9
4300, 23573,9,2,3,0, 789, 6393,2,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4301, 18212,9,3,5,0,1680, 3629,2,1,1,1,0,1,11,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4302,  4265,9,2,3,0, 744, 6529,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4303, 16678,9,4,9,2,1153, 1326,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4304,  4668,9,3,7,3,2023, 3529,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4305,  8045,9,1,1,0,1015, 5888,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4306, 10834,9,3,7,0,2363, 1624,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4307, 16528,9,2,4,0,1400, 4978,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4308,  9242,9,3,7,0,2050, 2194,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4309, 12802,9,3,6,0,1548, 4472,5,9,9,9,9,9,99,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4310, 11591,9,3,6,0,1376, 4244,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4311, 12677,9,1,2,1, 691, 6723,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
4312, 24572,9,3,5,4,2220, 1549,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4313,  6142,9,4,9,2, 286, 5024,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4314,  3561,9,2,3,0,1093, 5502,2,9,9,9,9,9,99,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
4315, 16146,9,3,7,3,1393, 4978,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4316, 24383,9,4,9,2, 605, 2596,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4317, 23952,9,2,3,0, 608, 6994,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4318,  4989,9,2,3,0, 423, 8071,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4319, 20495,9,3,7,0,1765, 4345,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4320, 10125,9,1,2,0,1094, 5082,5,9,9,9,9,9,99,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4321,  5828,9,2,4,0,1217, 5395,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4322, 15075,9,2,3,0, 776, 6340,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9,9,9,9,9,9,99,9,9
4323, 16089,9,3,6,0,1892, 3030,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4324, 14247,9,3,6,0,2695, 1534,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
4325,  8214,9,2,4,0,1205, 5430,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4326, 14937,9,1,2,0, 647, 6457,5,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4327, 10048,9,1,1,0, 471, 7869,1,1,1,1,0,1,11,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4328,  5140,9,3,5,0,1693, 3319,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4329, 18593,9,3,7,0,1746, 4394,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4330, 21891,9,1,2,1,1421, 4663,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4331,  4156,9,2,3,0, 640, 6680,1,9,9,9,9,9,99,1,1,2,1,1,11,2,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4332,  6053,9,2,3,0, 464, 7917,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4333, 21718,9,4,9,0, 330, 4043,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4334,  8993,9,4,9,2, 239, 2364,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4335,  9204,9,3,7,0,2003, 3803,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4336,  4229,9,3,6,0,1201, 4569,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4337, 13505,9,1,2,1, 880, 5504,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,2,8,0,3,31,2,9,1,1,1,0,1,11,1,9
4338,  5683,9,1,2,1, 871, 5931,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4339, 13012,9,3,6,0,1631, 4006,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4340,  4174,9,2,4,0, 506, 8089,3,9,9,9,9,9,99,1,3,8,0,3,31,9,9,1,3,8,0,3,31,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4341, 11996,9,2,4,0, 324, 9120,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4342, 15098,9,2,4,0, 597, 6624,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4343, 15625,9,1,2,0, 546, 6385,2,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4344, 20874,9,3,5,4,3227,  537,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4345, 22317,9,4,9,0, 146, 7081,4,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4346,  7072,9,4,9,2,1223, 2848,5,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4347,  5023,9,1,2,0, 942, 5841,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4348, 18140,9,1,2,1,1082, 5023,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
4349, 23573,9,2,3,0, 948, 5957,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4350,  7817,1,2,3,0, 637, 6836,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4351,  7188,9,1,1,0, 682, 6267,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,2,8,0,3,31,2,2,9,9,9,9,9,99,9,9
4352, 23568,9,3,5,0, 815, 5868,2,1,1,1,0,1,11,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4353, 22924,9,2,3,0, 805, 6308,2,3,5,8,0,3,43,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4354,  4102,9,3,6,0,2534, 1629,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4355,  7817,9,2,3,0, 616, 6919,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4356,  4291,9,2,3,0, 891, 5976,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4357, 26284,9,3,7,0,1700, 4512,3,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4358, 10950,9,4,9,2,1170,  990,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4359,  4338,9,1,1,0, 705, 5783,2,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4360, 16286,9,3,6,0,1222, 4403,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4361,  7554,9,1,1,0, 759, 5680,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
4362,  3873,9,4,8,0, 384, 6238,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4363, 18587,9,3,5,4,4309,   80,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4364, 17519,9,3,7,0,2562, 2033,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4365, 15209,9,4,9,0,  79, 5090,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4366, 23786,9,2,3,0, 712, 6823,4,9,9,9,9,9,99,3,5,8,0,3,41,9,9,2,1,7,0,1,25,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4367, 15098,9,2,4,0,1159, 5573,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4368,  7477,9,4,9,0, 126, 4666,3,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4369, 29265,9,3,5,0,1785, 4153,3,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4370,  5924,9,3,6,0,1427, 4202,2,1,1,3,0,4,15,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4371,  5502,9,3,7,3,2633, 2522,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4372, 28134,9,1,2,0,1496, 4507,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4373,  4074,9,3,6,0,1258, 4126,2,3,5,8,0,3,43,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,1,1,11,1,9
4374,  7232,9,3,5,0,1398, 4428,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4375, 17814,9,3,7,3,2502, 1887,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4376, 13402,9,3,6,0,1394, 4229,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,3,5,8,0,3,43,9,9,9,9,9,9,9,99,9,9
4377, 10406,9,4,9,2, 771,  957,4,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4378, 20447,9,1,2,0, 825, 5973,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4379, 21095,9,4,9,2, 303, 1181,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4380,  6226,9,2,3,0, 414, 8103,5,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4381, 19690,9,2,4,0, 743, 7174,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4382, 23573,9,2,3,0, 611, 6539,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4383, 29249,9,1,2,0, 584, 6386,2,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4384, 11168,9,2,4,0,1175, 5524,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4385, 21095,9,4,9,2, 257, 5193,2,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4386,  3692,9,4,9,2, 769,  958,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4387, 12145,9,3,5,0,1610, 3412,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
4388,  3893,9,2,3,0, 788, 6125,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4389,  8664,9,2,3,0, 455, 7624,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
4390, 18632,9,3,7,0,2494, 1837,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4391, 16328,9,3,5,0,2194, 2424,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4392, 18632,9,3,7,0,2508, 1833,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4393,  5431,9,1,1,0, 528, 6114,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4394, 17851,9,3,7,3,1466, 4023,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4395, 12011,9,1,1,0, 724, 5746,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4396, 11445,9,4,8,0,  35, 9315,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9,9,9,9,9,9,99,9,9
4397,  8744,9,4,8,0, 592, 5728,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4398,  6234,9,4,8,0, 251, 7842,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4399,  8978,9,1,2,0, 768, 6304,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4400,  7936,9,2,4,0,1137, 5639,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4401,  9940,9,4,8,0, 493, 6332,5,9,9,9,9,9,99,1,2,5,0,1,21,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4402, 11360,9,3,7,3,2217, 3254,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
4403, 19829,9,3,7,0,2105, 3714,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,43,9,9
4404,  8277,9,4,9,2,1470, 2411,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4405,  4719,9,2,3,0,1075, 5440,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4406,  7554,9,1,1,0, 688, 5815,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
4407, 16878,9,2,4,0, 288, 8688,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4408,  9348,9,1,1,0, 286, 7502,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
4409, 17391,9,3,5,0,2239, 2414,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4410,  3815,9,3,6,0,1216, 4663,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4411, 11567,9,3,6,0,1710, 3718,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4412,  4378,9,4,8,0, 490, 5926,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4413, 11784,9,4,8,0,  65, 8285,5,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4414, 34961,9,3,7,0,1706, 4270,2,9,9,9,9,9,99,1,1,2,0,1,11,2,1,1,3,8,0,3,31,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4415,  3869,9,2,3,0, 733, 6568,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
4416,  7424,9,1,1,0, 818, 5818,3,9,9,9,9,9,99,1,1,2,0,1,11,2,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4417, 17814,9,3,7,3,3118, 1576,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4418, 19690,9,2,4,0, 833, 6569,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4419, 19690,9,2,4,0, 409, 8768,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4420, 19995,9,1,2,1, 765, 6236,5,9,9,9,9,9,99,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4421,  4481,9,2,4,0,1245, 5413,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4422, 19690,9,2,4,0, 625, 7974,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4423,  9861,9,3,5,0,1788, 3535,5,9,9,9,9,9,99,1,2,5,0,1,21,1,1,2,3,8,0,3,31,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4424, 15098,9,2,4,0, 587, 7041,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4425, 10939,9,3,5,0,1956, 3173,4,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4426, 12759,9,1,1,0, 780, 6215,4,9,9,9,9,9,99,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
4427, 19829,9,3,7,0,2050, 3855,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4428,  3471,9,4,8,0,  71, 8128,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
4429,  5986,9,2,3,0, 747, 6501,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
