HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR,DOLELLGT
4290, 24816,1,1,2,1,1143, 4858,5,   0, 421, 409,   0,   0,   0, 216,   0,   0,   0,  0,154,  0,   0,  0, 257, 39, 0,  0,0,  41,  0, 123,  0,  0,  0,  0,  155
4291,  7342,9,1,2,1,1491, 4614,5,   0, 550, 162, 177,   0,   0,   0,  92,   0,   0,  0,  0, 85,   0,  0, 383,162, 0,  0,0,  49,  0, 118,  0,  0,  0,  0,   49
4292, 10853,9,1,2,1, 838, 5512,2,   0,1807,1305,   0,   0,   0,1215,   0,   0,   0,403,  0,  0,   0,  0, 927, 90, 0,  0,0,  58,  0, 419,223,  0,  0,109,  181
4293, 17964,9,1,2,1,1221, 4906,4,   0, 532, 727,   0,   0,   0, 522,   0,   0,   0,  0,164,  0,   0,  0, 435, 41, 0,  0,0,   0,  0,  97,  0,  0,  0, 97,  161
4294, 19943,9,3,5,0,1531, 3728,2,   6, 742, 528,   0,   0,   0, 366,   0,   0,   6,  0,162,  0,   0,  0, 562,  0, 0,  0,0, 121,  0,  59, 85, 61, 23, 58,  103
4295,  6615,9,1,2,1,1261, 4775,5,   0, 372,  35, 378,   0,   0,   0, 253,   0,   0,  0,  0,125,   0,  0, 174, 35, 0,  0,0,  91,  0, 107,  0,  0,  0,  0,   32
4296, 10478,9,1,2,0,1127, 5536,2,   0, 393,   0, 591,   0,   0,   0, 591,   0,   0, 79,  0,  0,   0,  0, 229,  0, 0,  0,0,   0,  0,  85,  0, 17,  0, 40,   29
4297, 14566,9,3,6,0,1705, 3086,2,   0, 834, 542,   0,   0,   0, 337,   0,   0,   0,  0,201,  0,   0,  0, 451,  4, 0,  0,0, 309,  0,  74,106, 83,  0,  0,   51
4298, 12602,9,4,9,0, 114, 4759,2,   0, 402,   0,   0,   0, 219,   0,   0,   0,   0, 55,  0,  0,   0,  0,  95,  0, 0,  0,0,   0,  0,  33,  0,  7,  0, 22,   30
4299, 13499,9,1,1,0, 642, 5901,1, 339, 614,   0,   0,   0,   0,   0,   0,   0, 339,211,  0,  0,   0,  0, 319,  0, 0,  0,0,  29,  0,  55,  0,  0,  0, 64,   70
4300, 23573,9,2,3,0, 789, 6393,2,   0,1018, 619,   0,   0,   0, 458,   0,   0,   0,  0,129,  0,   0,  0, 837, 32, 0,  0,0,   0,  0, 181,  0,  0,  0,  0,  353
4301, 18212,9,3,5,0,1680, 3629,2,   0, 882, 787,   0,   0,   0, 577,   0,   0,   0,  0,210,  0,   0,  0, 344,  0, 0,  0,0, 286,  0, 252,  0, 29,  0, 66,   74
4302,  4265,9,2,3,0, 744, 6529,5,   0, 964, 241,   0,   0,   0, 241,   0,   0,   0,374,  0,  0,   0,  0, 348,  0, 0,  0,0, 133,  0, 109,  0, 36, 60,  0,   52
4303, 16678,9,4,9,2,1153, 1326,5,   0,1474,   0,   0,   0, 152,   0,   0,   0,   0,463,  0,  0,   0,  0, 604,  0, 0,  0,0, 131,  0, 124,  0,140,  0,  0,  109
4304,  4668,9,3,7,3,2023, 3529,2,   0,2236,   0,   0,   0, 543,   0,   0,   0,   0,341,  0,  0,   0,  0, 698,  0, 0,  0,0, 482,  0, 172,  0, 41, 33, 82,  131
4305,  8045,9,1,1,0,1015, 5888,5,   0, 551,  79,   0,   0, 303,   0,   0,   0,   0,  0, 79,  0,   0,  0, 130,  0, 0,  0,0,   0,  0, 118,  0, 25,  0,  0,   21
4306, 10834,9,3,7,0,2363, 1624,2,   0,1093, 423,   0,   0,   0, 351,   0,   0,   0,  0, 68,  0,   0,  0, 537,  4, 0,  0,0, 312,  0, 244,167, 29,  0,  0,  134
4307, 16528,9,2,4,0,1400, 4978,2,   0,1127, 449,   0,   0,   0, 424,   0,   0,   0,293,  0,  0,   0,  0, 375, 25, 0,  0,0, 311,  0, 148,  0,  0, 13, 64,   64
4308,  9242,9,3,7,0,2050, 2194,1,   0, 656, 231,   0,   0,   0, 187,   0,   0,   0,132,  0,  0,   0,  0, 171, 44, 0,  0,0, 286,  0,  67,  0,  0,  0, 36,   40
4309, 12802,9,3,6,0,1548, 4472,5,   0, 259,   0,   0,   0,   0,   0,   0,   0,   0, 51,  0,  0,   0,  0,  96,  0, 0,  0,0,  50,  0,  62,  0, 12,  0,  0,   35
4310, 11591,9,3,6,0,1376, 4244,3,   0, 496,   0,   0,   0, 209,   0,   0,   0,   0, 45,  0,  0,   0,  0, 150,  0, 0,  0,0,  50,  0,  42,  0, 11,  0, 34,   52
4311, 12677,9,1,2,1, 691, 6723,4,   0, 856,   0,1125,   0,   0,   0, 962,   0,   0,  0,  0,163,   0,  0, 694,  0, 0,  0,0,   0,  0, 162,111, 35,  0, 81,  147
4312, 24572,9,3,5,4,2220, 1549,2,   0,2031,   0,   0,   0, 502,   0,   0,   0,   0,168,  0,  0,   0,  0, 769,  0, 0,  0,0, 328,  0, 264,249, 25,  0, 73,  148
4313,  6142,9,4,9,2, 286, 5024,2,   0,1326, 470,   0,   0,   0, 263,   0,   0,   0,  0,190,  0,   0,  0,1185, 17, 0,  0,0,   0,  0, 141,118, 84,  0,  0,  320
4314,  3561,9,2,3,0,1093, 5502,2,   0, 905,   0,   0, 302,   0,   0,   0, 302,   0,230,  0,  0,   0,  0, 549,  0, 0,  0,0,  56,  0,  70, 48, 46, 14, 83,   55
4315, 16146,9,3,7,3,1393, 4978,2,   0,1217, 785,   0,   0,  34, 572,   0,   0,   0, 71,213,  0,   0,  0, 813,  0, 0,  0,0,  93,  0, 206,118, 57, 64, 77,   70
4316, 24383,9,4,9,2, 605, 2596,2,   0,1020, 260,   0,   0,   0, 222,   0,   0,   0,272,  0,  0,   0,  0, 635, 38, 0,  0,0,   0,  0, 113,111,  0, 12, 95,  110
4317, 23952,9,2,3,0, 608, 6994,2,   0, 621, 939,   0,   0,   0, 606,   0,   0,   0,  0,312,  0,   0,  0, 564, 21, 0,  0,0,   0,  0,  57, 84, 80,  0,  0,  117
4318,  4989,9,2,3,0, 423, 8071,2,   0, 982, 735,   0,   0,   0, 476,   0,   0,   0,  0,259,  0,   0,  0, 754,  0, 0,  0,0, 167,  0,  61,110, 36, 49, 79,  132
4319, 20495,9,3,7,0,1765, 4345,2,   0, 584, 679,   0,   0,   0, 628,   0,   0,   0,  0, 51,  0,   0,  0, 371,  0, 0,  0,0, 114,  0,  99, 66, 14, 22, 45,  104
4320, 10125,9,1,2,0,1094, 5082,5,   0, 643,   0,   0,   0, 209,   0,   0,   0,   0,186,  0,  0,   0,  0, 160,  0, 0,  0,0,  31,  0,  57,  0, 22,  0,  0,   42
4321,  5828,9,2,4,0,1217, 5395,2,   0,1390,   0,   0,   0, 362,   0,   0,   0,   0,241,  0,  0,   0,  0, 557,  0, 0,  0,0, 187,  0,  43, 55, 48, 38, 45,   84
4322, 15075,9,2,3,0, 776, 6340,2,   0, 986,   0, 919,   0,  36,   0, 919,   0,   0,263,  0,  0,   0,  0, 450,  0, 0,  0,0,  29,  0, 208,  0, 73,  0, 64,   64
4323, 16089,9,3,6,0,1892, 3030,2,   0, 486, 723,   0,   0,   0, 524,   0,   0,   0,  0,155,  0,   0,  0, 382, 44, 0,  0,0,   0,  0, 104, 81,  0,  0,  0,  151
4324, 14247,9,3,6,0,2695, 1534,2,   0,1432,   0,   0, 334,   0,   0,   0, 271,   0,296,  0,  0,   0,  0, 585,  0, 0, 63,0, 294,  0, 257, 96,  0,  0, 75,   54
4325,  8214,9,2,4,0,1205, 5430,5,   0, 328, 457,   0,   0,   0, 210,   0,   0,   0,  0,198,  0,   0,  0, 163, 49, 0,  0,0,   0,  0, 165,  0,  0,  0,  0,   38
4326, 14937,9,1,2,0, 647, 6457,5,   0, 218, 353,   0,   0,   0, 189,   0,   0,   0,  0,164,  0,   0,  0, 136,  0, 0,  0,0,  82,  0,   0,  0,  0,  0,  0,   32
4327, 10048,9,1,1,0, 471, 7869,1, 344, 429,   0,   0,   0,   0,   0,   0,   0, 344,130,  0,  0,   0,  0, 242,  0, 0,  0,0,   0,  0,  57,  0, 16,  0, 51,   78
4328,  5140,9,3,5,0,1693, 3319,2,   0,1016,   0,   0,   0, 408,   0,   0,   0,   0, 72,  0,  0,   0,  0, 314,  0, 0,  0,0, 123,  0,  99,  0, 18, 12, 57,  103
4329, 18593,9,3,7,0,1746, 4394,2,   0,1161, 514,   0,   0,  61, 360,   0,   0,   0,  0,121,  0,   0,  0, 540, 33, 0,  0,0, 418,  0, 142,  0,  0,  0,138,   71
4330, 21891,9,1,2,1,1421, 4663,5,   0, 255, 829,   0,   0,   0, 465,   0,   0,   0,  0,291,  0,   0,  0, 183, 73, 0,  0,0,   0,  0,  72,  0,  0,  0,  0,   76
4331,  4156,9,2,3,0, 640, 6680,1,   0, 323, 474,   0,   0,   0, 294,   0,   0,   0,  0,132,  0,   0,  0, 199, 48, 0,  0,0,  83,  0,  41, 46,  0,  0,  0,   23
4332,  6053,9,2,3,0, 464, 7917,5,   0, 210, 228,   0,   0,   0, 143,   0,   0,   0,  0, 85,  0,   0,  0, 142,  0, 0,  0,0,  12,  0,  56,  0, 11,  0,  0,   40
4333, 21718,9,4,9,0, 330, 4043,2,   0, 218, 433,   0,   0,   0, 346,   0,   0,   0,  0, 84,  0,   0,  0, 187,  3, 0,  0,0,   0,  0,  31,  0, 14,  0,  0,   86
4334,  8993,9,4,9,2, 239, 2364,2,   0, 485, 310,   0,   0,   0, 151,   0,   0,   0,  0,121,  0,   0,  0, 413, 38, 0,  0,0,   0,  0,  72,  0,  0, 14,  0,   42
4335,  9204,9,3,7,0,2003, 3803,5,   0, 202, 357,   0,   0,   0, 187,   0,   0,   0,  0,125,  0,   0,  0,  44, 45, 0,  0,0,  63,  0,  95,  0,  0,  0,  0,   15
4336,  4229,9,3,6,0,1201, 4569,2,   0,1428,   0,   0,   0, 299,   0,   0,   0,   0,277,  0,  0,   0,  0, 497,  0, 0,  0,0, 164,  0, 191, 69, 31, 20, 51,   74
4337, 13505,9,1,2,1, 880, 5504,4,   0,1597,   0, 954, 103,   0,   0, 626,   0,   0,  0,  0,328,   0,  0,1296,  0, 0,103,0, 136,  0, 165,  0,  0,102,281,  229
4338,  5683,9,1,2,1, 871, 5931,3,   0,1081, 597,   0,   0,   0, 397,   0,   0,   0,  0,200,  0,   0,  0, 818,  0, 0,  0,0, 159,  0, 104,  0, 49, 46,115,  163
4339, 13012,9,3,6,0,1631, 4006,2,   0,1557,   0,   0,   0, 318,   0,   0,   0,   0,259,  0,  0,   0,  0, 656,  0, 0,  0,0, 225,  0,  99, 51, 25, 42, 68,  100
4340,  4174,9,2,4,0, 506, 8089,3,   0, 710, 539,   0,   0,   0, 539,   0,   0,   0,152,  0,  0,   0,  0, 390,  0, 0,  0,0, 116,  0,  52,  0, 46, 25, 49,  113
4341, 11996,9,2,4,0, 324, 9120,4,   0, 328, 425,   0,   0,   0, 357,   0,   0,   0,  0, 68,  0,   0,  0, 208,  0, 0,  0,0,  22,  0,  98, 73, 37,  0,  0,   27
4342, 15098,9,2,4,0, 597, 6624,2,   0, 509, 968,   0,   0,   0, 775,   0,   0,   0,  0,193,  0,   0,  0, 397,  0, 0,  0,0,  68,  0,  44, 44, 20, 34, 54,   67
4343, 15625,9,1,2,0, 546, 6385,2,   0, 790, 569,   0,   0,   0, 373,   0,   0,   0,  0,157,  0,   0,  0, 632, 39, 0,  0,0,   0,  0, 158,  0,  0, 44,122,   98
4344, 20874,9,3,5,4,3227,  537,2,   0,1060,   0,   0,   0,  93,   0,   0,   0,   0,141,  0,  0,   0,  0, 426,  0, 0,  0,0, 322,  0,  78,  0, 21,  0, 48,   78
4345, 22317,9,4,9,0, 146, 7081,4,   0, 341,   0,   0,   0, 155,   0,   0,   0,   0, 96,  0,  0,   0,  0,  72,  0, 0,  0,0,   0,  0,  18,  0, 19,  0,  0,   19
4346,  7072,9,4,9,2,1223, 2848,5,   0, 358, 219,   0,   0,   0,  66,   0,   0,   0,  0,119,  0,   0,  0, 184, 34, 0,  0,0,  68,  0, 106,  0,  0, 13,  0,   44
4347,  5023,9,1,2,0, 942, 5841,2,   0, 890,   0,   0,   0, 415,   0,   0,   0,   0,155,  0,  0,   0,  0, 283,  0, 0,  0,0,   0,  0,  37,  0, 32, 12, 30,   52
4348, 18140,9,1,2,1,1082, 5023,2,   0,1339,  91,1234,   0,   0,   0, 923,   0,   0,  0,  0,311,   0,  0, 896, 91, 0,  0,0,  71,  0, 372,  0,108, 98,  0,  165
4349, 23573,9,2,3,0, 948, 5957,2,   0,1102, 624,   0,   0,   0, 413,   0,   0,   0,  0,157,  0,   0,  0, 617, 54, 0,  0,0, 299,  0, 186,  0,  0,  0,  0,  128
4350,  7817,1,2,3,0, 637, 6836,2,   0, 525, 793,   0,   0,   0, 485,   0,   0,   0,  0,223,  0,   0,  0, 340, 85, 0,  0,0,  98,  0,  87, 49,  0,  7,  0,   87
4351,  7188,9,1,1,0, 682, 6267,4,   0, 527,   0, 813,   0,   0,   0, 720,   0,   0,  0,  0, 93,   0,  0, 380,  0, 0,  0,0,   0,  0, 147,  0, 74,  0,  0,   52
4352, 23568,9,3,5,0, 815, 5868,2,   0, 625,   0,   0,   0, 270,   0,   0,   0,   0,134,  0,  0,   0,  0, 160,  0, 0,  0,0,   0,  0,  61,  0, 15,  0, 28,   30
4353, 22924,9,2,3,0, 805, 6308,2,  10,1047, 505,   0,   0,  30, 373,   0,   0,  10,  0,132,  0,   0,  0, 778,  0, 0,  0,0,  86,  0, 153, 96, 34, 11, 68,  144
4354,  4102,9,3,6,0,2534, 1629,2,   0,1448,   0,   0,   0, 214,   0,   0,   0,   0,202,  0,  0,   0,  0, 651,  0, 0,  0,0, 301,  0,  80, 79, 51, 40, 64,  120
4355,  7817,9,2,3,0, 616, 6919,2,   0, 432, 586,   0,   0,   0, 433,   0,   0,   0,  0,150,  0,   0,  0, 311,  3, 0,  0,0,   0,  0, 121,  0, 22, 20,  0,   89
4356,  4291,9,2,3,0, 891, 5976,2,   0, 302,1072,   0,   0,   0, 932,   0,   0,   0,  0,106,  0,   0,  0, 160, 34, 0,  0,0,   0,  0, 142,  0,  0,  0,  0,   42
4357, 26284,9,3,7,0,1700, 4512,3,   0,1388,   0,   0,   0, 406,   0,   0,   0,   0,254,  0,  0,   0,  0, 374,  0, 0,  0,0, 205,  0, 149,  0, 25, 28, 56,  105
4358, 10950,9,4,9,2,1170,  990,5,   0, 119, 198,   0,   0,   0,  43,   0,   0,   0,  0,117,  0,   0,  0,  90, 38, 0,  0,0,   0,  0,  29,  0,  0,  0,  0,   18
4359,  4338,9,1,1,0, 705, 5783,2,   0, 538, 727,   0,   0,   0, 508,   0,   0,   0,  0,219,  0,   0,  0, 360,  0, 0,  0,0, 124,  0,  54,  0, 27, 25, 50,   93
4360, 16286,9,3,6,0,1222, 4403,2,   0,2099,   0,   0,   0, 671,   0,   0,   0,   0,408,  0,  0,   0,  0, 524,  0, 0,  0,0, 320,  0, 176,  0, 50,  0, 94,   87
4361,  7554,9,1,1,0, 759, 5680,2,   0, 767,   0, 778,   0,   0,   0, 633,   0,   0,  0,  0,145,   0,  0, 673,  0, 0,  0,0,  24,  0,  70,  0, 29, 13, 65,   73
4362,  3873,9,4,8,0, 384, 6238,2,   0, 452, 600,   0,   0,   0, 417,   0,   0,   0,  0,183,  0,   0,  0, 384,  0, 0,  0,0,  24,  0,  44, 37, 20, 16, 40,   71
4363, 18587,9,3,5,4,4309,   80,2,   0,1971,   0,   0,   0, 177,   0,   0,   0,   0,324,  0,  0,   0,  0, 885,  0, 0,  0,0, 302,  0, 283,  0, 49,  0,117,  188
4364, 17519,9,3,7,0,2562, 2033,2,   0, 778, 366,   0,   0,   0, 225,   0,   0,   0,  0,110,  0,   0,  0, 413, 31, 0,  0,0, 164,  0, 201,208,  0,  0, 52,   25
4365, 15209,9,4,9,0,  79, 5090,2,   0,1010,   0,   0,   0, 452,   0,   0,   0,   0,174,  0,  0,   0,  0, 350,  0, 0,  0,0,   0,  0,  34,  0, 45, 20, 49,   63
4366, 23786,9,2,3,0, 712, 6823,4,   0,1035, 811,   0,   0,   0, 478,   0,   0,   0,  0,265,  0,   0,  0, 752, 68, 0,  0,0, 144,  0, 139,  0,  0, 81, 97,  123
4367, 15098,9,2,4,0,1159, 5573,2,   0, 801, 946,   0,   0,   0, 723,   0,   0,   0,  0,172,  0,   0,  0, 318, 51, 0,  0,0, 269,  0, 214,  0,  0, 11,  0,  101
4368,  7477,9,4,9,0, 126, 4666,3,   0, 152, 469,   0,   0,   0, 291,   0,   0,   0,  0,142,  0,   0,  0, 120, 36, 0,  0,0,   0,  0,  32,  0,  0,  7,  0,   49
4369, 29265,9,3,5,0,1785, 4153,3,   0,1046, 809,   0,   0,  33, 522,   0,   0,   0,  0,287,  0,   0,  0, 526,  0, 0,  0,0, 356,  0, 131,  0, 79, 12,  0,  176
4370,  5924,9,3,6,0,1427, 4202,2, 470,1309,   0,   0,   0, 426,   0,   0,   0, 470,265,  0,  0,   0,  0, 402,  0, 0,  0,0,  31,  0, 185,  0, 28,  0, 44,  100
