HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,ADQINSUL,ZADQINSU,HINATTIC,ZHINATTI,WALLINS,ZWALLINS,WATERINS,ZWATERIN,PIPEINS,ZPIPEINS,DUCTS,ZDUCTS,STRIP,ZSTRIP,CAULKADD,ZCAULKAD,SETBACK,ZSETBACK,EQPTUNUP,ZEQPTUNU,TREESHAD,ZTREESHA,KLOWE,ZKLOWE,ULOWE,ZULOWE,KINSTWH,ZKINSTWH,UINSTWH,ZUINSTWH,KGRUNDHP,ZKGRUNDH,UGRUNDHP,ZUGRUNDH,KWATERHP,ZKWATERH,UWATERHP,ZUWATERH,KHTSTORE,ZKHTSTOR,UHTSTORE,ZUHTSTOR,KHPWHTR,ZKHPWHTR,UHPWHTR,ZUHPWHTR,KCOMBO,ZKCOMBO,UCOMBO,ZUCOMBO,KHALOGEN,ZKHALOGE,UHALOGEN,ZUHALOGE,KCFLUOR,ZKCFLUOR,UCFLUOR,ZUCFLUOR,DOOR1SUM,ZDOOR1SU,DOOR1GLS,ZDOOR1GL,WINDOWS,ZWINDOWS,WINDOWGL,ZWINDOWG,STRMPLAC,ZSTRMPLA,WFRAME,ZWFRAME,ORIGWIND,ZORIGWIN,WINDREP,ZWINDREP,WINDAGE,ZWINDAGE,WINDFAN,ZWINDFAN,PORTFAN,ZPORTFAN,ATTICEXH,ZATTICEX,ATTICFAN,ZATTICFA,CFAN,ZCFAN,NUMCFAN,ZNUMCFAN,HBUSNESS,ZHBUSNES,OTHWORK,ZOTHWORK,ATHOME,ZATHOME,DSMPROG,ZDSMPROG,DSMPARTI,ZDSMPART,ELPROG,ZELPROG,NGPROG,ZNGPROG,ENGAUPGM,ZENGAUPG,LDCNTPGM,ZLDCNTPG,LOADAC,ZLOADAC,LOADWH,ZLOADWH,LOADOTH,ZLOADOTH,CONSEPGM,ZCONSEPG,CONCFLOR,ZCONCFLO,CONSHOWR,ZCONSHOW,CONWH,ZCONWH,CONINS,ZCONINS,CONCAULK,ZCONCAUL,CONWIND,ZCONWIND,CONMAINH,ZCONMAIN,CONOTH,ZCONOTH,REBATPGM,ZREBATPG,MONAC,ZMONAC,MONWH,ZMONWH,MONFURN,ZMONFURN,MONFRIG,ZMONFRIG,MONCFLOR,ZMONCFLO,MONOTH,ZMONOTH,MONIMPOR,ZMONIMPO,FUELPGM,ZFUELPGM,TOU,ZTOU
1031, 14540,9,2,3,0,1156, 5588,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0, 9,0,1,0,1,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1032, 23573,9,2,3,0,1019, 5869,2,2,0,1,0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1,0,22,0,1,0,1,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1033,  9183,9,2,4,0, 414, 8745,5,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,1,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0, 5,0,1,0,1,0,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1034, 14582,9,4,8,0,1940, 2530,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0, 6,0,1,0,0,0,1,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1035, 19113,9,2,4,0, 463, 8234,5,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,1,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,2,0, 2,0,2,0,0,0,2,0,0,1,9,0,9,0,0,1,0,1,0,1,0,1,0,1,9,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1036, 14900,9,2,4,0,1063, 5743,2,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,9,0,15,0,1,0,1,0,1,0,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1037, 10365,9,2,3,0, 710, 6451,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,1,9,0,1,0,1,0,0,0,9,0,12,0,2,0,0,0,2,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1038,  8045,9,1,1,0, 701, 6324,5,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0, 4,0,1,0,0,0,1,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1039, 25347,9,4,9,2, 857, 2024,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,0,0,9,0,2,0,2,1,12,0,1,1,0,0,1,0,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1040,  7623,9,4,8,0,1919, 2609,2,3,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,1,0,0,9,0,0,0,9,0, 9,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1041, 23573,9,2,3,0,1035, 5850,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,12,0,2,0,1,0,2,0,0,0,9,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1042,  9204,9,3,7,0,1947, 3852,5,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0,1,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0, 6,0,1,0,1,0,1,0,0,1,9,0,9,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1043, 24904,9,2,3,0,1128, 5618,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,1,0,0,9,0,0,0,9,0,17,0,1,0,1,0,2,0,0,0,9,0,9,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1044,  4481,9,2,4,0,1289, 5468,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,4,0,2,0,22,0,2,0,1,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1045,  4332,9,4,9,2, 209, 5743,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,1,0,0,0,1,0,2,0,10,0,2,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1046,  4041,9,2,4,0, 823, 6635,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0, 8,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1047, 10436,9,3,5,4,2627, 1323,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,1,0,1,0,0,0,1,0,1,0,11,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1048,  4663,9,3,5,0,1723, 3259,2,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,18,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1049,  3979,9,3,5,0,1570, 3528,2,3,1,6,0,6,0,6,0,6,0,6,0,6,0,6,0,0,0,1,1,0,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0, 7,0,1,0,1,0,2,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,6,0,0,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1050, 10128,9,4,8,0,   0,10614,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,1,0,2,0,2,0, 8,0,1,0,0,0,2,0,0,0,9,0,9,0,0,1,1,1,0,1,0,1,0,1,9,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1051, 21335,9,4,9,2, 858, 2023,2,3,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,0,0,0,0,1,0,0,1,9,0,0,1,9,0,0,1,9,0,0,1,9,0,0,1,9,0,0,1,9,0,0,1,9,0,0,1,9,0,0,1,9,0,2,0,1,0,10,0,1,0,0,0,1,0,0,0,9,0,9,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1052, 13505,9,1,2,1, 916, 5563,4,3,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,10,0,1,0,1,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1053,  7587,9,2,3,0, 445, 7986,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,19,0,3,0,0,0,2,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1054, 23786,9,2,3,0, 849, 6161,4,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,19,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1055,  5371,9,3,5,4,3346,  548,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,1,0,0,0,9,0,0,0,9,0,15,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1056,  4156,9,2,3,0, 695, 6844,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0, 9,0,2,0,1,0,1,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1057, 17029,9,2,4,0,1102, 5634,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0, 8,0,2,0,1,0,2,0,0,0,9,0,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1058,  6927,9,4,9,0,  95, 6025,5,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0, 4,0,2,0,0,0,1,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1059,  3757,9,3,6,0,1483, 4156,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,1,0,0,9,0,0,0,9,0,24,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1060, 17925,9,1,2,1, 365, 7835,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,9,0,22,0,1,0,1,0,2,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
1061, 19899,9,1,2,0,1030, 5399,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1,0,15,0,2,0,0,0,2,0,1,0,9,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1062,  4102,9,3,6,0,2800, 1473,2,1,0,1,0,1,0,0,0,1,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0, 8,0,1,0,1,0,2,0,0,0,9,0,9,0,0,1,0,1,0,1,0,1,1,1,4,1,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1063,  7817,9,2,3,0, 720, 6748,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,1,0,0,0,2,0,2,0,10,0,2,0,1,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1064, 16251,9,3,5,0,2051, 3104,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,1,9,0,0,1,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,14,0,4,0,2,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1065,  4006,9,2,3,0, 717, 6228,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,10,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,9,0,9,0,0,0,0,0,9,0,9,0,9,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
1066,  5994,9,3,5,4,2661, 1222,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,20,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1067, 20864,9,2,3,0, 815, 6633,3,3,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,1,0,1,0,0,0,0,0,9,0,12,0,1,0,1,0,1,0,0,1,9,0,9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1068,  3826,9,1,2,1, 343, 8476,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,20,0,3,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1069,  7117,9,1,2,1, 691, 6723,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,2,0,2,0,22,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
