"PK_Envelope_ID","CK_SiteID","Ceiling Type","Ceiling Area","Ceiling Area_notes","Ceiling Accessible","Ceiling Insulated","Ceiling Insulation Type 1","Ceiling Insulation Thickness 1","Ceiling Insulation Thickness 1_notes","Ceiling Insulation Condition 1","Ceiling Insulation Condition 1_notes","Ceiling Insulation Type 2","Ceiling Insulation Thickness 2","Ceiling Insulation Thickness 2_notes","Ceiling Insulation Condition 2","Ceiling Insulation Condition 2_notes","Ceiling Insulation Type 3","Ceiling Insulation Thickness 3","Ceiling Insulation Thickness 3_notes","Ceiling Insulation Condition 3","Ceiling Insulation Condition 3_notes","Type of Area Above Ceiling","Ceiling Insulation U-Value","Ceiling Insulation U-Value_notes","Ceiling Insulation R-Value","Ceiling Insulation R-Value_notes","Ceiling U-Value for Heat Loss","Ceiling U-Value for Heat Loss_notes","Ceiling Heat Loss Rate (UA)","Ceiling Heat Loss Rate (UA)_notes","Ceiling Notes"
"Envelope_00004549","SITE_01859","Attic",1781.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,80.3500,,"N/A"
"Envelope_00004548","SITE_01860","Attic",1404.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,63.3400,,"N/A"
"Envelope_00004541","SITE_01861","Attic",852.0000,,"Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0533,,18.7550,,0.0530,,45.4300,,"N/A"
"Envelope_00004550","SITE_01862","Attic",672.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,98.5300,,"N/A"
"Envelope_00004542","SITE_01863","Attic",810.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,118.7700,,"N/A"
"Envelope_00004537","SITE_01864","Attic",1422.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,64.1600,,"N/A"
"Envelope_00004551","SITE_01865","Attic",1624.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,73.2700,,"N/A"
"Envelope_00004544","SITE_01866","Attic",1357.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,198.9700,,"N/A"
"Envelope_00004543","SITE_01867","Attic",1610.4000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,157.4200,,"N/A"
"Envelope_00004538","SITE_01868","Attic",467.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,45.6500,,"N/A"
"Envelope_00004539","SITE_01868","Sloped / Vaulted (no attic)",394.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,38.5100,,"N/A"
"Envelope_00004323","SITE_01869","Sloped / Vaulted (no attic)",396.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,58.0600,,"N/A"
"Envelope_00004324","SITE_01869","Attic",1044.0000,,"No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,153.0800,,"Attic presumed from roof shape, no access"
"Envelope_00004534","SITE_01870","Sloped / Vaulted (no attic)",864.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,84.4600,,"N/A"
"Envelope_00004535","SITE_01870","Attic",540.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,52.7900,,"N/A"
"Envelope_00004540","SITE_01871","Attic",1577.6000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,71.1800,,"N/A"
"Envelope_00004330","SITE_01879","Adiabatic",501.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Residential occupancy",,"N/A",,"N/A",0.0000,,0.0000,,"N/A"
"Envelope_00003988","SITE_01891","Attic",854.0000,,"Yes","Yes","Blown fiberglass",7.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1425,,7.0186,,0.1420,,121.6800,,"N/A"
"Envelope_00003989","SITE_01891","Sloped / Vaulted (no attic)",357.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,36.2200,,"N/A"
"Envelope_00004012","SITE_01892","Attic",1630.0000,,"Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0253,,39.5500,,0.0250,,41.2100,,"N/A"
"Envelope_00004023","SITE_01893","Attic",955.0000,,"Yes","Yes","Saw Dust Insulation",5.5000,,1.0000,,"Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0198,,50.5500,,0.0200,,18.8900,,"Fiberglass batting (8"") installed around hatch and skylights"
"Envelope_00004024","SITE_01893","Attic",354.0000,,"No","Yes","Fiberglass batts",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0830,,29.5400,,"Has fiberglass batting"
"Envelope_00004036","SITE_01894","Attic",969.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,28.4200,,"N/A"
"Envelope_00004037","SITE_01894","Sloped / Vaulted (no attic)",60.0000,,"Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",1.0000,,0.0000,,0.3700,,22.2000,,"All windows"
"Envelope_00004212","SITE_01895","Attic",1000.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,97.7500,,"N/A"
"Envelope_00004159","SITE_01896","Roof Deck",446.5000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,43.6500,,"N/A"
"Envelope_00004013","SITE_01897","Attic",1495.0000,,"Yes","Yes","Fiberglass batts",10.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,43.8400,,"Couldn't fit ladder in closet all the way, could only peek up in attic to see kind of insulation and framing size"
"Envelope_00003984","SITE_01898","Attic",1552.0000,,"Yes","Yes","Mineral wool batts",3.5000,,1.0000,,"Blown fiberglass",12.0000,,0.5000,,"N/A",,"N/A",,"N/A","N/A",0.0215,,46.5000,,0.0220,,33.3800,,"Blown fiberglass is very uneven around hatch, but looks better towards edges. The roof from original house was apparently built over and is present in the attic. Insulation over and under that is very uneven."
"Envelope_00004207","SITE_01899","Sloped / Vaulted (no attic)",652.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,66.1600,,"N/A"
"Envelope_00004208","SITE_01899","Attic",1357.0000,,"Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,178.9300,,"N/A"
"Envelope_00004020","SITE_01900","Attic",1104.0000,,"Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"Blown cellulose",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0189,,52.9350,,0.0190,,20.8600,,"Insulation just installed in the morning before our visit.Measurements taken off of paperwork. (To account for cellulose settling)"
"Envelope_00004021","SITE_01900","Roof Deck",668.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1690,,112.9200,,"N/A"
"Envelope_00004101","SITE_01901","Attic",988.0000,,"Yes","Yes","Blown fiberglass",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1011,,9.8875,,0.1010,,99.9200,,"N/A"
"Envelope_00004102","SITE_01901","Sloped / Vaulted (no attic)",288.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,29.2200,,"N/A"
"Envelope_00004209","SITE_01902","Sloped / Vaulted (no attic)",182.0000,,"Yes","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1466,,6.8200,,0.1470,,26.6900,,"N/A"
"Envelope_00004210","SITE_01902","Attic",768.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,64.0800,,"N/A"
"Envelope_00003926","SITE_01903","Attic",528.0000,,"Yes","Yes","Fiberglass batts",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0244,,40.9200,,0.0240,,12.9000,,"N/A"
"Envelope_00003927","SITE_01903","Sloped / Vaulted (no attic)",758.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,76.9100,,"N/A"
"Envelope_00004045","SITE_01904","Attic",1414.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,117.9800,,"N/A"
"Envelope_00004046","SITE_01904","Sloped / Vaulted (no attic)",956.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,97.0000,,"N/A"
"Envelope_00004047","SITE_01904","Other",8.0000,,"Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",1.0000,,0.0000,,0.3700,,2.9600,,"Bay window"
"Envelope_00000731","SITE_01905","Attic",1852.0000,,"Yes","Yes","Blown fiberglass",12.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.2721,,3.6748,,0.2720,,503.9700,,"N/A"
"Envelope_00003954","SITE_01906","Attic",717.7500,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,59.8900,,"Closet full of clothes, shoes and everything in between"
"Envelope_00004043","SITE_01907","Attic",1920.0000,,"Yes","Yes","Blown fiberglass",7.5000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.2854,,3.5039,,0.2850,,547.9600,,"N/A"
"Envelope_00004044","SITE_01907","Attic",372.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,31.0400,,"Addition attic. No access"
"Envelope_00004022","SITE_01908","Attic",1300.0000,,"Yes","Yes","Blown fiberglass",6.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0545,,18.3625,,0.0540,,70.8000,,"N/A"
"Envelope_00004039","SITE_01909","Attic",918.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,76.5900,,"N/A"
"Envelope_00004030","SITE_01910","Attic",739.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,61.6600,,"N/A"
"Envelope_00004031","SITE_01910","Sloped / Vaulted (no attic)",216.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,21.9200,,"N/A"
"Envelope_00004038","SITE_01911","Attic",1525.0000,,"Yes","Yes","Blown mineral wool",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1156,,8.6500,,0.1160,,176.3000,,"N/A"
"Envelope_00004028","SITE_01912","Attic",1008.0000,,"Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0253,,39.5500,,0.0250,,25.4900,,"N/A"
"Envelope_00000175","SITE_01913","Attic",1188.0000,,"Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"Blown fiberglass",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0282,,35.4625,,0.0280,,33.5000,,"N/A"
"Envelope_00004007","SITE_01914","Attic",644.0000,,"Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0391,,25.5750,,0.0390,,25.1800,,"N/A"
"Envelope_00004008","SITE_01914","Sloped / Vaulted (no attic)",510.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,51.7500,,"N/A"
"Envelope_00003925","SITE_01915","Attic",1987.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,58.6100,,"N/A"
"Envelope_00004005","SITE_01916","Attic",1387.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,49.1000,,"N/A"
"Envelope_00003921","SITE_01917","Attic",576.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,20.3900,,"N/A"
"Envelope_00003922","SITE_01917","Attic",1162.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,41.1300,,"N/A"
"Envelope_00004003","SITE_01918","Attic",1081.0000,,"No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0978,,10.2300,,0.0980,,105.6700,,"N/A"
"Envelope_00004009","SITE_01919","Attic",1566.0000,,"No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0451,,22.1650,,0.0450,,70.6500,,"N/A"
"Envelope_00003936","SITE_01920","Sloped / Vaulted (no attic)",1891.0000,,"Yes","Yes","Fiberglass batts",7.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0391,,25.5750,,0.0390,,73.9400,,"N/A"
"Envelope_00003935","SITE_01921","Attic",1252.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,104.4600,,"N/A"
"Envelope_00004118","SITE_01922","Attic",469.0000,,"Yes","Yes","Mineral wool batts",3.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0926,,10.8000,,0.0930,,43.4300,,"N/A"
"Envelope_00004119","SITE_01922","Attic",575.0000,,"Yes","Yes","Mineral wool batts",3.5000,,1.0000,,"Blown cellulose",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0515,,19.4333,,0.0510,,29.5900,,"N/A"
"Envelope_00004049","SITE_01923","Attic",1198.0000,,"Yes","Yes","Blown cellulose",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0390,,25.6250,,0.0390,,46.7500,,"N/A"
"Envelope_00004041","SITE_01924","Attic",613.0000,,"Yes","Yes","Blown mineral wool",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0991,,10.0917,,0.0990,,60.7400,,"N/A"
"Envelope_00003997","SITE_01925","Attic",1486.1000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,123.9900,,"N/A"
"Envelope_00003986","SITE_01926","Attic",1396.0000,,"Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0221,,45.2000,,0.0220,,30.8800,,"There is a channel right near entrance to attic where insulation seems to have blow aside a bit"
"Envelope_00003998","SITE_01927","Attic",872.0000,,"Yes","Yes","Fiberglass batts",5.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1480,,6.7573,,0.1480,,129.0400,,"N/A"
"Envelope_00003999","SITE_01927","Attic",198.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,16.5200,,"N/A"
"Envelope_00004000","SITE_01927","Sloped / Vaulted (no attic)",336.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,34.0900,,"N/A"
"Envelope_00004246","SITE_01928","Attic",1253.0000,,"Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0391,,25.5750,,0.0390,,48.9900,,"Over main floor"
"Envelope_00004247","SITE_01928","Sloped / Vaulted (no attic)",804.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,81.5800,,"Roof over upper level (3rd floor)"
"Envelope_00004248","SITE_01929","Sloped / Vaulted (no attic)",2351.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,238.5500,,"N/A"
"Envelope_00004249","SITE_01930","Attic",720.0000,,"Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0838,,11.9350,,0.0840,,60.3300,,"N/A"
"Envelope_00004341","SITE_01931","Attic",2011.0000,,"Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0253,,39.5500,,0.0250,,50.8500,,"N/A"
"Envelope_00004342","SITE_01932","Attic",863.0000,,"Yes","Yes","Fiberglass batts",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0209,,47.7400,,0.0210,,18.0800,,"N/A"
"Envelope_00004343","SITE_01932","Sloped / Vaulted (no attic)",1186.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,120.3400,,"N/A"
"Envelope_00004520","SITE_01933","Attic",588.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,27.7500,,"N/A"
"Envelope_00004344","SITE_01934","Attic",1260.0000,,"Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0472,,21.1875,,0.0470,,59.4700,,"Original home"
"Envelope_00004345","SITE_01934","Attic",130.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,3.8100,,"Addition"
"Envelope_00004346","SITE_01935","Attic",176.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,5.1600,,"Insulation is on the joists above."
"Envelope_00004347","SITE_01935","Sloped / Vaulted (no attic)",709.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,20.7900,,"N/A"
"Envelope_00004348","SITE_01936","Attic",1408.0000,,"Yes","Yes","Fiberglass batts",12.0000,,1.0000,,"Blown cellulose",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",0.0133,,75.0867,,0.0130,,18.7500,,"N/A"
"Envelope_00004349","SITE_01937","Attic",988.0000,,"Yes","Yes","Blown fiberglass",7.5000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.2854,,3.5039,,0.2850,,281.9700,,"N/A"
"Envelope_00000498","SITE_01938","Attic",1348.0000,,"Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0391,,25.5750,,0.0390,,52.7100,,"N/A"
"Envelope_00004250","SITE_01939","Ceiling (Unknown)",499.0000,,"Unknown","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",,"Exclude",,"Exclude","N/A"
"Envelope_00004251","SITE_01939","Attic",695.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,57.9900,,"N/A"
"Envelope_00004350","SITE_01940","Attic",1554.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,45.8400,,"N/A"
"Envelope_00004351","SITE_01941","Sloped / Vaulted (no attic)",787.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,79.8500,,"N/A"
"Envelope_00004352","SITE_01941","Attic",575.0000,,"Yes","Yes","Blown cellulose",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0532,,18.7917,,0.0530,,30.6000,,"N/A"
"Envelope_00004522","SITE_01942","Attic",1152.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,96.1200,,"N/A"
"Envelope_00004353","SITE_01943","Sloped / Vaulted (no attic)",1900.0000,,"No","Yes","Expanded polystyrene foam board (white)",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1205,,8.3000,,0.1200,,228.9200,,"N/A"
"Envelope_00004354","SITE_01944","Attic",718.0000,,"Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0221,,45.2000,,0.0220,,15.8800,,"N/A"
"Envelope_00004355","SITE_01945","Attic",1160.0000,,"Yes","Yes","Blown fiberglass",5.5000,,0.9000,,"Other",2.0000,,0.5000,,"N/A",,"N/A",,"N/A","N/A",0.1418,,7.0528,,0.1420,,164.4700,,"N/A"
"Envelope_00004252","SITE_01946","Attic",292.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0830,,24.3600,,"N/A"
"Envelope_00004253","SITE_01946","Attic",576.0000,,"Yes","Yes","Fiberglass batts",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0244,,40.9200,,0.0240,,14.0800,,"N/A"
"Envelope_00004356","SITE_01947","Attic",1126.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,39.8600,,"N/A"
"Envelope_00004357","SITE_01947","Sloped / Vaulted (no attic)",344.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,34.9000,,"N/A"
"Envelope_00004358","SITE_01948","Attic",1322.0000,,"Yes","Yes","Blown fiberglass",10.0000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.1319,,7.5839,,0.1320,,174.3200,,"N/A"
"Envelope_00004359","SITE_01949","Attic",1223.0000,,"Yes","Yes","Blown mineral wool",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0631,,15.8583,,0.0630,,77.1200,,"Not evenly distributed"
"Envelope_00004360","SITE_01950","Attic",1643.0000,,"Yes","Yes","Blown fiberglass",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0644,,15.5375,,0.0640,,105.7400,,"N/A"
"Envelope_00004361","SITE_01950","Sloped / Vaulted (no attic)",625.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1010,,63.4200,,"N/A"
